ACCESSION,SPECIES,STRAIN,NCBI_TAXID,BIOPROJECT,ASM_LENGTH,N50,ASM_NAME
GCA_024180945.1,Macrophomina tecta,BRIP 70781,2811287,PRJNA808193,54116591,3346260,ASM2418094v1
GCF_010093625.1,Macroventuria anomochaeta,CBS 525.71,301207,PRJNA234398,33336106,220827,Macan1
GCA_029876055.1,Madurella fahalii,CBS 129176,1157608,PRJNA913940,39129897,5590309,CBS129176_v1
GCA_022530565.1,Madurella mycetomatis,Mmyc_Sud5,100816,PRJNA779095;PRJNA784548,35695337,9411943,Mmyc_Sud5_pacbio_assembly
GCA_003709005.1,Magnaporthales sp. P1609,P1609,2051560,PRJNA416656,41821157,3411241,ASM370900v1
GCA_001936055.1,Magnaporthe sp. MG03,MG03,1758317,PRJNA302729,41129187,10259,ASM193605v1
GCA_001936065.1,Magnaporthe sp. MG05,MG05,1758316,PRJNA302699,38623880,12178,ASM193606v1
GCA_001936455.1,Magnaporthe sp. MG07,MG07,1758318,PRJNA302733,43171008,10595,ASM193645v1
GCA_001936555.1,Magnaporthe sp. MG08,MG08,1758543,PRJNA302746,39560686,12600,ASM193655v1
GCA_001936955.1,Magnaporthe sp. MG12,MG12,1758544,PRJNA302750,41157244,13362,ASM193695v1
GCA_003049425.1,Magnaporthiopsis incrustans,M35,36781,PRJNA438993,39305727,139731,ASM304942v1
GCA_000193285.1,Magnaporthiopsis poae ATCC 64411,ATCC 64411,644358,PRJNA37933,39503331,16565,Mag_poae_ATCC_64411_V1
GCA_003049465.1,Magnaporthiopsis rhizophila,M23,165777,PRJNA438993,39918019,112320,ASM304946v1
GCA_900497725.1,Magnusiomyces capitatus NRRL Y-17686,,1294685,PRJEB27745,19563047,4538514,magCapA
GCA_000817185.1,Magnusiomyces clavatus CNRMA 12.647,CNRMA 12.647,1449804,PRJEB4367,17715251,11414,Sc12647
GCA_900497715.1,Magnusiomyces ingens NRRL Y-17630,,1294639,PRJEB27746,18103970,2273860,magIngA
GCA_030570155.1,Magnusiomyces magnusii,NRRL Y-17563,43963,PRJNA736342,41295859,6337,ASM3057015v1
GCA_029678045.1,Magnusiomyces sp. LA-1,LA-1,3119571,PRJNA905355,19829165,4524598,ASM2967804v1
GCA_030578655.1,Magnusiomyces starmeri,NRRL Y-17816,48394,PRJNA736342,17208556,6073,ASM3057865v1
GCA_030578715.1,Magnusiomyces tetraspermus,NRRL Y-7288,1232584,PRJNA736342,25770425,74285,ASM3057871v1
GCA_029542905.1,Malassezia arunalokei,CBS 13387,1514897,PRJNA752394,7331251,1224706,ASM2954290v1
GCA_029542985.1,Malassezia brasiliensis,CBS 14135,1821822,PRJNA832768,8000312,1798441,ASM2954298v1
GCA_029542885.1,Malassezia caprae,CBS 10434,1381934,PRJNA834018,7728824,1349452,ASM2954288v1
GCA_029542805.1,Malassezia cuniculi,CBS 11721,948313,PRJNA832318,7453460,1493642,ASM2954280v1
GCA_001600775.1,Malassezia dermatis,JCM 11348,169489,PRJDB3732,7551239,276268,JCM_11348_assembly_v001
GCA_029542865.1,Malassezia equina,CBS 12830,1381935,PRJNA885787,7775479,1363896,ASM2954286v1
GCA_009938135.1,Malassezia furfur,CBS14141,55194,PRJNA590853,8268083,1862503,ASM993813v1
GCF_000181695.2,Malassezia globosa CBS 7966,CBS 7966,425265,PRJNA18719,8954998,654612,ASM18169v2
GCF_029542785.1,Malassezia japonica,CBS 9431,223818,PRJNA832271,8433779,1024655,ASM2954278v1
GCA_029542845.1,Malassezia nana,CBS 9557,180528,PRJNA832426,7702145,1328904,ASM2954284v1
GCA_029542945.1,Malassezia obtusa,CBS 7876,76774,PRJNA831671,8169464,1643954,ASM2954294v1
GCF_001278385.1,Malassezia pachydermatis,CBS 1879,77020,PRJNA288787,8150648,642545,MalaPachy
GCA_029542765.1,Malassezia psittaci,CBS 14136,1821823,PRJNA832769,8186253,1454392,ASM2954276v1
GCF_003290485.1,Malassezia restricta,KCTC 27527,76775,PRJNA477735,7330907,1222814,ASM329048v1
GCA_010577765.1,Malassezia slooffiae,CBS 7956,76776,PRJNA509412,8932160,1188172,ASM1057776v1
GCA_004026415.1,Malassezia sp.,S2_018_000R1,2011732,PRJNA471744,6457454,4912,ASM402641v1
GCA_029542825.1,Malassezia sp. CBS 17886,CBS 17886,3031751,PRJNA940493,9312381,1153835,ASM2954282v1
GCF_000349305.1,Malassezia sympodialis ATCC 42132,ATCC 42132,1230383,PRJEB417,7669689,377774,ASM34930v2
GCF_029542925.1,Malassezia vespertilionis,CBS 15041,2020962,PRJNA833070,7595203,844328,ASM2954292v1
GCA_029542965.1,Malassezia yamatoensis,CBS 9725,253288,PRJNA831451,8264016,1449273,ASM2954296v1
GCA_963379325.1,Malasseziomycetes sp.,,2065442,PRJEB47281,8610536,264602,SMGC_7558_bin.1_MetaWRAP_v1.2.1_MAG
GCA_900128795.2,Malbranchea cinnamomea,,5041,PRJEB16328,25052579,29963,FCH_10_5
GCA_039700045.1,Malbranchea zuffiana,CBS 219.58,33186,PRJNA934263,26378944,1540514,ASM3970004v1
GCA_037954225.1,Marasmiellus scandens,GH-19,2682957,PRJNA1060674,69436134,688587,USDA_MscGH19_1.0
GCA_040437605.1,Marasmius crinis-equi,GH-76,585013,PRJNA1076173,72818457,23155,USDA_MceGH76_1.0
GCA_014904975.1,Marasmius fiardii PR-910,PR-910,1328756,PRJNA200608,59447912,74092,Marfi1
GCF_018924745.1,Marasmius oreades,03SP1,181124,PRJNA525964,44306131,3433030,UU_Maror_2
GCA_024721195.1,Marasmius sp. AFHP31,AFHP31,3065222,PRJNA860982,84698778,33868,ASM2472119v1
GCA_029532415.1,Marasmius tenuissimus,GH-37,585030,PRJNA927040,71059515,2478824,USDA_Mten_1.0
GCA_040802305.1,Marcelleina donadinii,RM2391-2016,3120040,PRJNA994929,41854071,115728,ASM4080230v1
GCA_007644065.1,Margaritispora aquatica,NNIBRFG339,359797,PRJNA553645,42517347,1275688,ASM764406v1
GCA_930272665.1,Mariannaea elegans,NBRC102301,509241,PRJEB50709,52632238,220554,Mariannaea_elegans_NBRC102301_genome
GCA_024336345.1,Mariannaea sp. PMI_226,PMI_226,1896173,PRJNA340810,42252145,2938680,MarPMI226
GCA_037039515.1,Marssonina coronariae,YL1,503106,PRJNA940293,54484178,4071588,ASM3703951v1
GCA_025201845.1,Martensiomyces pterosporus,CBS 209.56,61414,PRJNA251778,19815802,46340,Marpt1
GCA_030564585.1,Martiniozyma abietophila,NRRL Y-11514,324742,PRJNA736342,12779880,12594,ASM3056458v1
GCA_037044635.1,Martiniozyma asiatica (nom. inval.),MA-8,148097,PRJDB9099,10948828,2446873,ASM3704463v1
GCA_010093635.1,Massarina eburnea CBS 473.64,CBS 473.64,1395130,PRJNA217519,38236937,113619,Maseb1
GCA_011032825.1,Massariosphaeria phaeospora,CBS 611.86,100035,PRJNA333966,42105601,1343746,Masph1
GCA_022478985.1,Massospora cicadina,MCPNR19,348617,PRJNA795459,1488883982,139493,UCR_MCPNR19_1.0
GCF_903064755.1,Maudiozyma barnettii,CLIB 1767,61262,PRJEB35206,12616033,282385,KABA2
GCA_031590215.1,Maudiozyma bulderi,CBS 8638,112263,PRJNA929900,14466915,1250941,ASM3159021v1
GCA_031021025.1,Maudiozyma exigua,NCYC 1478,34358,PRJNA870168,26214215,1119557,ASM3102102v1
GCA_037102785.1,Maudiozyma humilis,KH-74,51915,PRJDB9099,14688528,1300183,ASM3710278v1
GCA_030579215.1,Maudiozyma pseudohumilis,CBS 11404,640839,PRJNA736342,13807335,37426,ASM3057921v1
GCA_900180425.1,Maudiozyma saulgeensis,,1789683,PRJEB20516,12935755,210732,ASM90018042v1
GCA_030571355.1,Maudiozyma serrabonitensis,UFMG-CM-Y273,1392788,PRJNA736342,13240085,120097,ASM3057135v1
GCA_003708545.1,Maudiozyma turicensis,NRRL Y-48834,432100,PRJNA429441,14232129,20754,ASM370854v1
GCA_003313965.1,Megacollybia marginata,MG68,527531,PRJNA454572,99329841,14746,ASM331396v1
GCA_900068915.1,Megacollybia platyphylla,,182000,PRJEB8570,89984844,130,Megacollybia_platyphylla-8
GCF_003144205.1,Meira miltonrushii,MCA 3882,1280837,PRJNA247836,17383515,624146,Meimi1
GCA_001600355.1,Meira nashicola,JCM 18503,286112,PRJDB3711,18015688,1214980,JCM_18503_assembly_v001
GCA_002157025.1,Melampsora abietis-canadensis,MEA09CAP01,526922,PRJNA365810,74050440,5211,ASM215702v1
GCA_002157015.1,Melampsora aecidioides,Ma07VIC01,526923,PRJNA366963,62222430,1737,ASM215701v1
GCA_002157005.1,Melampsora allii-populina,Mlp06GRE05,242475,PRJNA366888,44530309,2555,ASM215700v1
GCA_022264835.1,Melampsora americana,R15-033-03,2182807,PRJNA460338,112349310,1070030,Melame1
GCF_000204055.1,Melampsora larici-populina 98AG31,98AG31,747676,PRJNA46711,101129028,112314,v1.0
GCA_002157035.1,Melampsora medusae f. sp. deltoidis,Mmd05TRE539,258770,PRJNA366080,82241443,3763,ASM215703v1
GCA_002157085.1,Melampsora occidentalis,Mo05Ca05,82102,PRJNA365972,97689000,4539,ASM215708v1
GCA_019775565.1,Melanodothis sp. VS III C KN 2,VS III C KN 2,2756246,PRJNA644637,30418508,502865,ASM1977556v1
GCA_019775635.1,Melanodothis sp. VS III D KN 1,VS III D KN 1,2756247,PRJNA644637,32754029,1086723,ASM1977563v1
GCA_014904935.1,Melanogaster broomeanus,MBLB.BST,2655010,PRJNA234408,49614189,93556,Melbro1
GCA_010093585.1,Melanomma pulvis-pyrius CBS 109.77,CBS 109.77,1314802,PRJNA196087,42094923,63506,Melpu1
GCA_900208305.1,Melanopsichium pennsylvanicum,Mp4,63383,PRJEB22306,21119910,892127,version_1
GCA_023677585.1,Meredithiella fracta,CBS 142645,2320247,PRJNA727071,27045695,3970047,FABI_Cmer_v1
GCA_036872655.1,Meristemomyces frigidus,CCFEE 5501,1508187,PRJNA666634,28920438,401421,ASM3687265v1
GCA_037044235.1,Meruliopsis variegata,LH_A126,1344059,PRJNA1025352,14604045,1124360,ASM3704423v1
GCA_030574095.1,Metahyphopichia silvanorum,NRRL Y-7782,52252,PRJNA736342,11457544,464137,ASM3057409v1
GCF_019434415.1,Metarhizium acridum,ARSEF 324,92637,PRJNA714114;PRJNA750079,44714781,2337527,Coph_MacrARSEF324_H1_v1.0
GCF_000804445.1,Metarhizium album ARSEF 1941,ARSEF 1941,1081103,PRJNA72731,30449065,238756,MAM_1.0_for_version_1_of_the_Metarhizium_album_genome
GCF_039654215.1,Metarhizium anisopliae,MEAPA 0093,5530,PRJNA1058404,39548408,4185747,AGRO-Manis
GCF_013426205.1,Metarhizium brunneum,4556,500148,PRJNA608152,37771916,4766907,ASM1342620v1
GCA_000814955.1,Metarhizium guizhouense ARSEF 977,ARSEF 977,1276136,PRJNA184755,43465197,317737,MGU_1.0
GCA_020102295.1,Metarhizium humberi,ESALQ1638,2596975,PRJNA639668,38586956,1136189,ASM2010229v1
GCA_031753515.1,Metarhizium rileyi,MrS1GZL-1,1649241,PRJNA994256,34733124,4521694,JAAS_Mr_1.1
GCF_000187425.2,Metarhizium robertsii ARSEF 23,ARSEF 23,655844,PRJNA38717,41656800,270873,MAA_2.0
GCA_037953715.1,Metarhizium sp. BCC 4849,BCC 4849,3123294,PRJNA1078065,37976634,3517580,ASM3795371v1
GCA_003600395.1,Metchnikovella incurvata,LNA5,2248764,PRJNA477760,5835091,12545,ASM360039v1
GCA_002370615.1,Metschnikowia aberdeeniae,SUB 05-213.1,353897,PRJNA312754,10681262,895266,ASM237061v1
GCA_004217705.1,Metschnikowia aff. pulcherrima,APC 1.2,2163413,PRJNA508581,15801215,2688662,ASM421770v1
GCA_963678735.1,Metschnikowia agaves,,56417,PRJEB57332,11164506,2130741,2480_Metschnikowia_agaves
GCA_021272955.1,Metschnikowia ahupensis,MTCC 13085,3158233,PRJNA787747,10936483,71385,ASM2127295v1
GCA_008065195.1,Metschnikowia amazonensis,UFMG-CM-6309,2576851,PRJNA411829,19438860,25114,ASM806519v1
GCA_030573055.1,Metschnikowia anglica,CBS 15342,2201240,PRJNA736342,13582273,411268,ASM3057305v1
GCA_002370875.1,Metschnikowia arizonensis,UWOPS 99-103.4,150206,PRJNA312754,16309211,80671,ASM237087v1
GCA_019285895.1,Metschnikowia australis,W7-5,27321,PRJNA719252,14457311,766967,ASM1928589v1
GCA_030565705.1,Metschnikowia baotianmanensis,CBS 15869,2860400,PRJNA736342,19862458,40612,ASM3056570v1
GCF_001664035.1,Metschnikowia bicuspidata var. bicuspidata NRRL YB-4993,NRRL YB-4993,869754,PRJNA207846,16055203,62344,Metbi1
GCA_002374385.1,Metschnikowia borealis,SUB 99-207.1,73518,PRJNA312754,20997248,54613,ASM237438v1
GCA_002370295.1,Metschnikowia bowlesiae,UWOPS 12-619.1,1699426,PRJNA312754,17561373,116213,ASM237029v1
GCA_008065175.1,Metschnikowia caudata,EBD-CdVSA57-2,1506549,PRJNA411829,10938851,1016822,ASM806517v1
GCA_002370635.1,Metschnikowia cerradonensis,UFMG 03-T67.1,390697,PRJNA312754,21022601,60305,ASM237063v1
GCA_030582795.1,Metschnikowia chrysomelidarum,NRRL Y-27749,271316,PRJNA736342,16371206,99237,ASM3058279v1
GCA_030674525.1,Metschnikowia chrysoperlae,NRRL Y-27615,261276,PRJNA736342,17268004,5748,ASM3067452v1
GCA_002370175.1,Metschnikowia colocasiae,UWOPS 03-202.1,473035,PRJNA312754,15121047,164955,ASM237017v1
GCA_002370835.1,Metschnikowia continentalis,UWOPS 95-402.1,73517,PRJNA312754,22451194,59902,ASM237083v1
GCA_030581935.1,Metschnikowia corniflorae,NRRL Y-27750,280591,PRJNA736342,28064570,23037,ASM3058193v1
GCA_002374405.1,Metschnikowia cubensis,MUCL 45753,1323754,PRJNA312754,20898236,96584,ASM237440v1
GCA_009756545.1,Metschnikowia dekortorum,UWOPS 01-522a5,174643,PRJNA312754,16375330,158632,ASM975654v1
GCA_002370475.1,Metschnikowia drakensbergensis,EBD-CdVSA10-2A,1506548,PRJNA312754,11962530,426910,ASM237047v1
GCA_002893705.1,Metschnikowia drosophilae,UWOPS83-1143.1,135833,PRJNA411829,10531272,538275,ASM289370v1
GCA_030561745.1,Metschnikowia gelsemii,NRRL Y-48212,407270,PRJNA736342,18115406,105248,ASM3056174v1
GCA_030563445.1,Metschnikowia gruessii,NRRL Y-17809T,45517,PRJNA736342,22234872,9198,ASM3056344v1
GCA_002370815.1,Metschnikowia hamakuensis,UWOPS 04-199.1,301365,PRJNA312754,19043437,65176,ASM237081v1
GCA_002893645.1,Metschnikowia hawaiiana,UWOPS91-698.3,197672,PRJNA411829,11848502,706105,ASM289364v1
GCA_002370325.1,Metschnikowia hawaiiensis,UWOPS 87-2203.2,27323,PRJNA312754,18609414,81703,ASM237032v1
GCA_030674755.1,Metschnikowia henanensis,CBS 12677,2201244,PRJNA736342,20688651,18510,ASM3067475v1
GCA_002374725.1,Metschnikowia hibisci,UWOPS 95-797.2,73520,PRJNA312754,11491640,752200,ASM237472v1
GCA_002374535.1,Metschnikowia kamakouana,UWOPS 04-112.5,301367,PRJNA312754,15884892,362682,ASM237453v1
GCA_002370135.1,Metschnikowia kipukae,UWOPS 00-669.2,197673,PRJNA312754,11250196,857426,ASM237013v1
GCA_030564885.1,Metschnikowia kofuensis (nom. inval.),NRRL Y-27226,329642,PRJNA736342,18128511,32078,ASM3056488v1
GCA_030569435.1,Metschnikowia koreensis,CBS 8854,164924,PRJNA736342,14348919,88425,ASM3056943v1
GCA_030561945.1,Metschnikowia krissii,NRRL Y-5389,27324,PRJNA736342,13288520,155212,ASM3056194v1
GCA_030583255.1,Metschnikowia kunwiensis,NRRL Y-48698,279289,PRJNA736342,14222198,270859,ASM3058325v1
GCA_030572615.1,Metschnikowia lachancei,NRRL Y-27242,189452,PRJNA736342,23926579,25927,ASM3057261v1
GCA_030563125.1,Metschnikowia laotica,CBS 12961,2201245,PRJNA736342,10522931,14658,ASM3056312v1
GCA_002370915.1,Metschnikowia lochheadii,UWOPS 99-661.1,135832,PRJNA312754,20085396,63503,ASM237091v1
GCA_030563105.1,Metschnikowia lopburiensis,CBS 12574,1217584,PRJNA736342,10450139,621921,ASM3056310v1
GCA_030583235.1,Metschnikowia lunata,NRRL Y-7131,27325,PRJNA736342,16680955,121923,ASM3058323v1
GCA_002370695.1,Metschnikowia matae var. maris,UFMG-CM-Y397T,1697387,PRJNA312754,21569315,106081,ASM237069v1
GCA_002374555.1,Metschnikowia mauinuiana,UWOPS 04-190.1,301368,PRJNA312754,17492736,155776,ASM237455v1
GCA_030578735.1,Metschnikowia noctiluminum,NRRL Y-27753,280590,PRJNA736342,16713077,41560,ASM3057873v1
GCA_002893665.1,Metschnikowia orientalis,UWOPS99-745.6,150224,PRJNA411829,12650108,407211,ASM289366v1
GCA_030573015.1,Metschnikowia peoriensis,CBS 15345,2201247,PRJNA736342,17708309,34628,ASM3057301v1
GCA_030556465.1,Metschnikowia picachoensis,NRRL Y-27607,261270,PRJNA736342,21509105,25152,ASM3055646v1
GCA_030556455.1,Metschnikowia pimensis,NRRL Y-27619,261282,PRJNA736342,18520117,34301,ASM3055645v1
GCA_002370515.1,Metschnikowia proteae,EBD-T1Y1T,1150643,PRJNA312754,12519824,414643,ASM237051v1
GCA_009746055.1,Metschnikowia pulcherrima,FL01,27326,PRJNA549352,25739826,2551992,ASM974605v1
GCA_003401635.1,Metschnikowia reukaufii,MR1,27327,PRJNA336445,15522805,3323814,MR1_a14_ref
GCA_030557065.1,Metschnikowia rubicola,CBS 15344,2201248,PRJNA736342,18384429,17437,ASM3055706v1
GCA_030569455.1,Metschnikowia saccharicola,CBS 12575T,1217583,PRJNA736342,12154026,209941,ASM3056945v1
GCA_002374485.1,Metschnikowia santaceciliae,UWOPS 01-517a1,197674,PRJNA312754,20853671,64998,ASM237448v1
GCA_002374645.1,Metschnikowia shivogae,UWOPS 04-310.1,353899,PRJNA312754,10820774,524148,ASM237464v1
GCA_002370765.1,Metschnikowia similis,UWOPS 03-133.4,473037,PRJNA312754,17467279,92018,ASM237076v1
GCA_002370645.1,Metschnikowia sp. 00-154.1,UWOPS 00-154.1,1807683,PRJNA312754,21049525,43076,ASM237064v1
GCA_002370185.1,Metschnikowia sp. 01-655c1,UWOPS 01-655c1,1807684,PRJNA312754,20972907,103547,ASM237018v1
GCA_002370795.1,Metschnikowia sp. 03-147.1,UWOPS 03-147.1,1807685,PRJNA312754,15024813,148013,ASM237079v1
GCA_002374635.1,Metschnikowia sp. 04-218.3,UWOPS 04-218.3,1807686,PRJNA312754,18216584,183048,ASM237463v1
GCA_002370245.1,Metschnikowia sp. 04-226.1,UWOPS 04-226.1,1807687,PRJNA312754,16107639,286692,ASM237024v1
GCA_002374735.1,Metschnikowia sp. 13-106.1,UWOPS 13-106.1,1807688,PRJNA312754,20855178,70966,ASM237473v1
GCA_002894445.1,Metschnikowia sp. AWRI3582,AWRI3582,1769792,PRJNA305659,13869994,123901,ASM289444v1
GCA_005406065.1,Metschnikowia sp. JCM 33374,JCM 33374,2562755,PRJDB7861,20114833,208628,Metsp_1.0
GCA_002370575.1,Metschnikowia sp. M2Y3,EBD-CdV M2Y3,1807689,PRJNA312754,11550567,1060904,ASM237057v1
GCA_009756535.1,Metschnikowia sp. UFMG-CM-y6306,UFMG-CM-y6306,2654413,PRJNA312754,16737415,128760,ASM975653v1
GCA_009756565.1,Metschnikowia sp. UWOPS 03-167b3,UWOPS 03-167b3,2654412,PRJNA312754,17037248,90117,ASM975656v1
GCA_009756645.1,Metschnikowia sp. UWOPS 12.619.2,UWOPS 12.619.2,2654411,PRJNA312754,16651307,155493,ASM975664v1
GCA_030444905.1,Metschnikowia sp. yHKB443,yHKB443,2923287,PRJNA736342,11397568,351709,ASM3044490v1
GCA_030444895.1,Metschnikowia sp. yHMJ9,yHMJ9,2897819,PRJNA736342,11908917,247225,ASM3044489v1
GCA_030578455.1,Metschnikowia sp. yHQL527,yHQL527,2897820,PRJNA736342,11974810,541371,ASM3057845v1
GCA_002893725.1,Metschnikowia torresii,CBS 5152,45599,PRJNA411829,10934453,902793,ASM289372v1
GCA_030583145.1,Metschnikowia vanudenii,NRRL Y-17036,299329,PRJNA736342,20514424,66239,ASM3058314v1
GCA_030556725.1,Metschnikowia viticola,NRRL Y-48693 T,280790,PRJNA736342,16028048,8016,ASM3055672v1
GCA_939531405.1,Metschnikowia zobellii,,27328,PRJEB52022;PRJEB52419,13602261,2836740,gsMetZobe1.1
GCA_030564485.1,Meyerozyma athensensis,NRRL Y-27644,304220,PRJNA736342,9835464,808424,ASM3056448v1
GCA_000755205.1,Meyerozyma caribbica MG20W,MG20W,1091232,PRJDA73189,10609282,1673638,ASM75520v1
GCA_030573695.1,Meyerozyma carpophila,NRRL Y-17905,374178,PRJNA736342,10305017,1206683,ASM3057369v1
GCA_030574335.1,Meyerozyma elateridarum,NRRL Y-27647,304224,PRJNA736342,10286314,925167,ASM3057433v1
GCF_000149425.1,Meyerozyma guilliermondii ATCC 6260,ATCC 6260,294746,PRJNA12729,10609954,313225,ASM14942v1
GCA_030570235.1,Meyerozyma smithsonii,NRRL Y-27642,304223,PRJNA736342,10133133,839657,ASM3057023v1
GCA_003676015.1,Meyerozyma sp. JA9,JA9,2028340,PRJNA385175,10345630,709332,ASM367601v1
GCA_030271035.1,Microascus cirrosus,SZ 2021,5595,PRJNA835605,32600824,149274,ASM3027103v1
GCA_033819885.1,Microbotryomycetes sp. JL201,JL201,2987684,PRJNA892096,17449121,277993,DUKE_Aeri_1.0
GCA_033819875.1,Microbotryomycetes sp. JL221,JL221,2987685,PRJNA892096,18690526,260660,DUKE_Acar_1.0
GCA_022702645.1,Microbotryum intermedium,1389,269621,PRJNA744716,23443444,1672543,MinSalD
GCA_001244265.2,Microbotryum lychnidis-dioicae p1A1 Lamole,MvSl-1064,683840,PRJEB7910,33172729,2275168,MvSlA1A2r3c
GCA_900102585.1,Microbotryum saponariae,,289078,PRJEB16016,28653577,1443984,MvSof1
GCA_022702605.1,Microbotryum scabiosae,1118,72745,PRJNA744716,22775219,1734803,MscKan2
GCA_003665825.1,Microbotryum silenes-acaulis,1248,370302,PRJNA437556,29858089,1555341,ASM366582v1
GCA_014805725.1,Microbotryum silenes-dioicae,1303,796604,PRJNA437556,33940557,1321747,ASM1480572v1
GCA_022506055.1,Microbotryum violaceum,01510_a1,5272,PRJNA771266,27015394,2039548,ASM2250605v1
GCA_024112705.1,Microcera coccophila,CBS 310.34,1053151,PRJNA826070,36670046,17795,ASM2411270v1
GCA_002786065.1,Microcyclospora pomicola,SP1-49Fa,766055,PRJNA385672,23500136,475590,ASM278606v1
GCA_003012245.1,Microcyclospora tardicrescens,HJS1936,766056,PRJNA374046,26203433,169506,Microcyclospora_tardicrescens_HJS1936_MTARD_contigs
GCA_002785985.1,Microcyclosporella mali,UMD1a,766057,PRJNA385672,27977477,692302,ASM278598v1
GCA_001566295.1,Microdochium bolleyi,J235TASD1,196109,PRJNA308023,38835037,728468,Microdochium_bolleyi_v1.0
GCA_026745475.1,Microdochium nivale,F00608,5520,PRJNA808256,37029846,3479159,ASM2674547v1
GCA_031142775.1,Microdochium paspali,I16,1501415,PRJNA1003906,37322795,3540938,ASM3114277v1
GCF_020744255.1,Microdochium trichocladiopsis,MPI-CAGE-CH-0230,1682393,PRJNA370119,49282715,3459864,Mictri1
GCA_032191455.1,Microsporidia sp. MB,AHL03,2715920,PRJNA1013785,5908979,5035,ICIPE_MspMB_1.0
GCA_022344085.1,Microsporum audouinii,IHEM 2214,34393,PRJNA730373,23389792,1731957,ASM2234408v1
GCF_000151145.1,Microsporum canis CBS 113480,CBS 113480,554155,PRJNA30939,23241642,135853,ASM15114v1
GCA_030015455.1,Microsporum ferrugineum,M1a,77205,PRJNA528562,22992211,6673611,ASM3001545v1
GCA_040368945.1,Microstroma bacarum,JCM 3928,105769,PRJDB3649,16192558,401852,JCM_3928_assembly_v001
GCA_010405405.1,Microthyrium microscopicum,CBS 115976,703497,PRJNA234668,37120677,469310,Micmi1
GCA_003708105.3,Middelhovenomyces tepae,NRRL Y-17670,45597,PRJNA736342,14922656,986125,ASM370810v3
GCA_001600675.1,Millerozyma acaciae,JCM 10732,28986,PRJDB3722,11065882,778428,JCM_10732_assembly_v001
GCA_002196765.1,Millerozyma farinosa,KCTC 27753,4920,PRJNA369593,21255474,1983291,ASM219676v1
GCA_030569015.1,Millerozyma miso,CBS 2004,860157,PRJNA736342,10664961,507510,ASM3056901v1
GCF_000760515.2,Mitosporidium daphniae,UGP3,1485682,PRJNA243305,5635072,32179,UGP1.1
GCF_000708205.1,Mixia osmundae IAM 14324,IAM 14324,764103,PRJNA205560,13634488,426173,Mixia_osmundae_v1.0
GCA_015849295.1,Modicella reniformis,MES-2147,1440133,PRJNA340812,43601575,3826,UCR_MrenMES-2147_1.0
GCA_001636675.1,Moelleriella libera RCEF 2490,RCEF 2490,1081109,PRJNA72735,30871875,130784,AAL_1.0
GCF_000747765.1,Moesziomyces antarcticus,JCM 10317,84753,PRJDB2910,18111965,245824,ASM74776v1
GCA_000517465.1,Moesziomyces aphidis,DSM 70725,84754,PRJNA215967,17921702,14687,PseuAph1.0
GCA_030849465.1,Moesziomyces globuligerus,NYNU 178249,2448255,PRJNA954958,18584977,774474,ASM3084946v1
GCA_023212605.1,Moesziomyces parantarcticus,CBS 10005,203536,PRJNA816553,18215669,258071,ASM2321260v1
GCA_003004725.1,Moesziomyces sp. F16C1,F16C1,2039273,PRJNA408120,18325855,607830,ASM300472v1
GCA_003004715.1,Moesziomyces sp. F5C1,F5C1,2039272,PRJNA408120,18287837,627737,ASM300471v1
GCF_001500285.1,Mollisia scopiformis,CBS 120377,149040,PRJNA262390,48876257,372842,Phisc1
