ACCESSION,SPECIES,STRAIN,NCBI_TAXID,BIOPROJECT,ASM_LENGTH,N50,ASM_NAME
GCA_003676015.1,Meyerozyma sp. JA9,JA9,2028340,PRJNA385175,10345630,709332,ASM367601v1
GCA_022702645.1,Microbotryum intermedium,1389,269621,PRJNA744716,23443444,1672543,MinSalD
GCA_001244265.2,Microbotryum lychnidis-dioicae p1A1 Lamole,MvSl-1064,288795,PRJEB7910,33172729,2275168,MvSlA1A2r3c
GCA_900102585.1,Microbotryum saponariae,,289078,PRJEB16016,28653577,1443984,MvSof1
GCA_022702605.1,Microbotryum scabiosae,1118,72745,PRJNA744716,22775219,1734803,MscKan2
GCA_003665825.1,Microbotryum silenes-acaulis,1248,370302,PRJNA437556,29858089,1555341,ASM366582v1
GCA_014805725.1,Microbotryum silenes-dioicae,1303,796604,PRJNA437556,33940557,1321747,ASM1480572v1
GCA_022506055.1,Microbotryum violaceum,01510_a1,5272,PRJNA771266,27015394,2039548,ASM2250605v1
GCA_024112705.1,Microcera coccophila,CBS 310.34,1053151,PRJNA826070,36670046,17795,ASM2411270v1
GCA_002786065.1,Microcyclospora pomicola,SP1-49Fa,766055,PRJNA385672,23500136,475590,ASM278606v1
GCA_003012245.1,Microcyclospora tardicrescens,HJS1936,766056,PRJNA374046,26203433,169506,Microcyclospora_tardicrescens_HJS1936_MTARD_contigs
GCA_002785985.1,Microcyclosporella mali,UMD1a,766057,PRJNA385672,27977477,692302,ASM278598v1
GCA_001566295.1,Microdochium bolleyi,J235TASD1,196109,PRJNA308023,38835037,728468,Microdochium bolleyi v1.0
GCF_020744255.1,Microdochium trichocladiopsis,MPI-CAGE-CH-0230,1682393,PRJNA370119,49282715,3459864,Mictri1
GCA_021821965.1,Microsporidium sp. FI-F-10,FI-F-10,2732488,PRJNA630072,2206487,171790,FI-F-10 v. 1
GCA_022344085.1,Microsporum audouinii,IHEM 2214,34393,PRJNA730373,23389792,1731957,ASM2234408v1
GCF_000151145.1,Microsporum canis,CBS 113480,63405,PRJNA176382;PRJNA30939,23241642,135853,ASM15114v1
GCA_010405405.1,Microthyrium microscopicum,CBS 115976,703497,PRJNA234668,37120677,469310,Micmi1
GCA_003708105.2,Middelhovenomyces tepae,NRRL Y-17670,45597,PRJNA429441,15073782,986125,ASM370810v2
GCA_001600675.1,Millerozyma acaciae,JCM 10732,28986,PRJDB3556;PRJDB3722,11065882,778428,JCM_10732_assembly_v001
GCA_002196765.1,Millerozyma farinosa,KCTC 27753,4920,PRJNA369593,21255474,1983291,ASM219676v1
GCF_000760515.2,Mitosporidium daphniae,UGP3,1485682,PRJNA243305,5635072,32179,UGP1.1
GCF_000708205.1,Mixia osmundae,IAM 14324,34349,PRJNA205560,13634488,426173,Mixia osmundae v1.0
GCA_015849295.1,Modicella reniformis,MES-2147,1440133,PRJNA340812,43601575,3826,UCR_MrenMES-2147_1.0
GCA_001636675.1,Moelleriella libera,RCEF 2490,324773,PRJNA72735,30871875,130784,AAL 1.0
GCF_000747765.1,Moesziomyces antarcticus,JCM 10317,84753,PRJDB2910,18111965,245824,ASM74776v1
GCA_000517465.1,Moesziomyces aphidis,DSM 70725,84754,PRJNA215967,17921702,14687,PseuAph1.0
GCA_023212605.1,Moesziomyces parantarcticus,CBS 10005,203536,PRJNA816553,18215669,258071,ASM2321260v1
GCA_003004725.1,Moesziomyces sp. F16C1,F16C1,2039273,PRJNA408120,18325855,607830,ASM300472v1
GCA_003004715.1,Moesziomyces sp. F5C1,F5C1,2039272,PRJNA408120,18287837,627737,ASM300471v1
GCF_001500285.1,Mollisia scopiformis,CBS 120377,149040,PRJNA262390,48876257,372842,Phisc1
GCA_018806995.1,Monascus pilosus,MS-1,89488,PRJNA718072,26196030,3510661,ASM1880699v1
GCA_011319195.1,Monascus purpureus,YJX-8,5098,PRJNA599325,24529005,3318727,ASM1131919v1
GCA_002976275.1,Monascus ruber,FWB13,89489,PRJNA433431,26294404,3364862,ASM297627v1
GCA_003971905.1,Moniliella sp. 'wahieum',ATCC MYA-4962,2020907,PRJNA433019,69496977,620520,ASM397190v1
GCA_002162555.1,Monilinia aucupariae,LMK 733,61194,PRJNA277973,54948206,47922,ASM216255v1
GCA_008692225.1,Monilinia fructicola,Mfrc123,38448,PRJNA523200,44047900,2592823,ASM869222v1
GCA_003260565.1,Monilinia fructigena,Mfrg269,38457,PRJNA470675,43125165,767732,ASM326056v1
GCA_009299455.1,Monilinia laxa,Mlax316,61186,PRJNA523196,42814844,2449422,ASM929945v1
GCA_002909645.1,Monilinia polystroma,SP-61,255361,PRJNA414211,44633789,79090,ASM290964v1
GCA_017357885.1,Monilinia vaccinii-corymbosi,RL-1,61207,PRJNA479660,30008100,3635407,ASM1735788v1
GCA_001466705.2,Moniliophthora roreri,MCA 2952,221103,PRJNA279170,59541696,667426,ASM146670v2
GCA_004154925.1,Monosporascus cannonballus,CBS 609.92,155416,PRJNA471727,89620939,184439,ASM415492v1
GCA_004154915.1,Monosporascus ibericus,CBS 110550,155417,PRJNA471727,87248235,89685,ASM415491v1
GCA_004155035.1,Monosporascus sp. 5C6A,5C6A,2211642,PRJNA471727,75226582,182796,ASM415503v1
GCA_004155055.1,Monosporascus sp. CRB-8-3,CRB-8-3,2211644,PRJNA471727,102960773,86247,ASM415505v1
GCA_004155915.1,Monosporascus sp. CRB-9-2,CRB-9-2,2211643,PRJNA471727,76100226,84457,ASM415591v1
GCA_004155935.1,Monosporascus sp. GIB2,GIB2,2211647,PRJNA471727,70593928,123249,ASM415593v1
GCA_004154975.1,Monosporascus sp. MC13-8B,MC13-8B,2211646,PRJNA471727,89294579,117744,ASM415497v1
GCA_004155925.1,Monosporascus sp. MG133,MG133,2211645,PRJNA471727,71873001,149931,ASM415592v1
GCA_004155945.1,Monosporascus sp. mg162,MG162,1081914,PRJNA471727,89458944,112285,ASM415594v1
GCA_008079325.1,Morchella conica,SH,5194,PRJNA559443,52425457,41756,ASM807932v1
GCA_009192285.1,Morchella crassipes,M10,62754,PRJNA575610,56756124,1330510,ASM919228v1
GCA_003314645.1,Morchella eximia,MG90,1582338,PRJNA454572,73461028,26474,ASM331464v1
GCF_003444635.1,Morchella importuna,M04M26,1174673,PRJNA478366,50927171,958716,ASM344463v2
GCA_003313775.1,Morchella septimelata,MG91,1174676,PRJNA454572,49624804,28400,ASM331377v1
GCF_020137385.1,Morchella sextelata,SCLS,1174677,PRJNA655985,53569587,1823296,ASM2013738v1
GCA_024521645.1,Morchella snyderi,CBS 144464,1174678,PRJNA463279,54771879,1250904,Morsny1
GCA_013407065.1,Morchella sp. a71,a71,2678603,PRJNA591407,46284683,1800,ASM1340706v1
GCA_023925345.1,Mortierella alpina,ATCC 32222,64518,PRJNA817090,39295101,2196674,FSU_Malpina_v1
GCA_015849325.1,Mortierella antarctica,KOD1229,979670,PRJNA340822,35455509,25331,UCR_MspKOD1229_1.0
GCA_022750515.1,Mortierella claussenii,NRRL 2760,1343614,PRJNA500529,37458562,41604,UCR_MspNRRL2760_1.0
GCA_015680625.1,Mortierella hygrophila,NRRL 2591,979708,PRJNA499664,46054087,78893,UCR_MhylaNRRL2591_1.0
GCA_016098165.1,Mortierella polycephala,KOD948,41804,PRJNA340858,32627605,17101,UCR_MpolyKOD948_1.0
GCA_015502465.1,Mortierella sp. 14UC,14UC,1896178,PRJNA340477,45162821,22326,UCR_Msp14UC_1.0
GCA_015502575.1,Mortierella sp. AD010,AD010,1896179,PRJNA340560,38565550,11469,UCR_MspAD010_1.0
GCA_015679695.1,Mortierella sp. AD011,AD011,1896180,PRJNA340561,38563514,11270,UCR_MspAD011_1.0
GCA_015502475.1,Mortierella sp. AD031,AD031,1896182,PRJNA340563,44817139,21587,UCR_MspAD031_1.0
GCA_016098025.1,Mortierella sp. AD032,AD032,1896183,PRJNA340564,49302949,13630,UCR_MspAD032_1.0
GCA_015679545.1,Mortierella sp. AD094,AD094,1896185,PRJNA340566,43843750,12459,UCR_MspAD094_1.0
GCA_015502455.1,Mortierella sp. AM989,AM989,1896186,PRJNA340567,40151753,19143,UCR_MspAM989
GCA_011634665.1,Mortierella sp. BCC40632,BCC40632,2613877,PRJNA565861,49964026,2564672,ASM1163466v1
GCA_016098035.1,Mortierella sp. GBA30,GBA30,1896187,PRJNA340568,36978069,31134,UCR_MspGBA30_1.0
GCA_015502445.1,Mortierella sp. GBA35,GBA35,1896188,PRJNA340569,44821388,17655,UCR_MspGBA35_1.0
GCA_015502485.1,Mortierella sp. GBA39,GBA39,1896189,PRJNA340570,50894346,16478,UCR_MspGBA39_1.0
GCA_016098045.1,Mortierella sp. GBA43,GBA43,1896190,PRJNA340571,39248249,20269,UCR_MspGBA43_1.0
GCA_016098085.1,Mortierella sp. NVP41,NVP41,1896192,PRJNA340573,45063994,32423,UCR_MspNVP41_1.0
GCA_015679515.1,Mortierella sp. NVP85,NVP85,1896193,PRJNA340574,42817329,14295,UCR_MspNVP85_1.0
GCA_000950635.1,Mrakia blollopis,SK-4,696254,PRJDB3253,30479820,1718111,ASM95063v1
GCA_001600395.1,Mrakia frigida,JCM 7857,29902,PRJDB3556;PRJDB3713,28616317,304905,JCM_7857_assembly_v001
GCA_024345305.1,Mrakia gelida,MGH-2,105766,PRJDB13796,34889027,1792598,MgelidaMGH-2_01
GCA_001889225.1,Mrakia psychrophila,NN053900,72568,PRJNA304674,27770102,33742,MPSYv1
GCA_020087025.1,Mrakiaceae sp. VS III B KN 2,VS III B KN 2,2778097,PRJNA644637,22440660,91418,ASM2008702v1
GCA_015501055.1,Mucidula mucida,CBS 558.79,139077,PRJNA410308,61732987,122565,Oudmuc1
GCA_000950595.1,Mucor ambiguus,NBRC 6742,91626,PRJDB3023,40737472,9387,ASM95059v1
GCA_001599575.1,Mucor circinelloides,JCM 22480,36080,PRJDB3556;PRJDB3642,36616466,61543,JCM_22480_assembly_v001
GCA_000697295.1,Mucor indicus,B7402,64623,PRJNA211904,39797221,57154,MucIndB7402-1.0
GCA_000587855.1,Mucor irregularis,B50,713888,PRJNA232510,33966588,206129,B50
GCA_010203745.1,Mucor lusitanicus,MU402,29924,PRJNA537675,36817399,4574267,Muccir1_3
GCA_943193625.1,Mucor piriformis,,105697,PRJEB40665;PRJEB43510;PRJEB52585;PRJEB53003;PRJNA533106,34898162,18443047,gzMucPiri1.1
GCA_016758945.1,Mucor plumbeus,CBS 226.32,97098,PRJNA668042,48371435,43680,ASM1675894v1
GCA_000697255.1,Mucor racemosus,B9645,4841,PRJNA211902,65533039,27467,MucRacB9645-1.0
GCA_016758985.1,Mucor saturninus,WA0000017839,64648,PRJNA668042,39171786,135928,ASM1675898v1
GCA_000696895.1,Mucor velutinosus,B5328,708070,PRJNA184878,35852029,45469,MucVelB5328-1.0
GCA_022496185.1,Multifurca ochricompacta,BPL690,376703,PRJNA369870,54697930,169041,Muloch1
GCA_014461115.1,Mycena chlorophos,110903Hualien_Pintung,658473,PRJNA623720,50883660,2002699,ASM1446111v1
GCA_003987915.1,Mycena citricolor,CBS 193.57,2018698,PRJNA476325,75081718,16653,ASM398791v1
GCA_014925785.1,Mycena galopus,ATCC 62051,41248,PRJNA196020,211361780,490861,Mycgal1
GCF_014461135.1,Mycena indigotica,171206Taipei,2126181,PRJNA623720,72886219,5077951,ASM1446113v1
GCA_014461125.1,Mycena kentingensis (nom. inval.),111111Pingtung,1325293,PRJNA623720,65015191,3039429,ASM1446112v1
GCA_014462675.1,Mycena sanguinolenta,160909Yilan,230812,PRJNA623720,167179886,5446331,ASM1446267v1
GCA_023547045.1,Mycena sp. WM,WM,2831172,PRJNA725593,166986402,1143,ASM2354704v1
GCA_014462655.1,Mycena venus,CCC161011,2733690,PRJNA623720,162187722,5480052,ASM1446265v1
GCA_022814195.1,Mycoblastus sanguinarius,T1914,312200,PRJNA795879,52424161,88124,ASM2281419v1
GCA_022701365.1,Mycocentrospora acerina,HS17-4,227734,PRJNA809504,36496782,201293,ASM2270136v1
GCA_001297265.1,Mycosphaerella arachidis,CALF-13A,143450,PRJNA291633,33245410,164332,ASM129726v1
GCA_002153405.1,Mycosphaerella populi,pn0402,263923,PRJNA212507,30013927,34329,ASM215340v1
GCA_002116345.1,Mycosphaerella sp. PB-2012b,Mex 2-1-2,1169138,PRJNA212509,27278022,31682,ASM211634v1
GCA_000504405.2,Mycosphaerella sp. Ston1,Ston1,333113,PRJNA212506,27920864,44569,ASM50440v2
GCA_002785995.1,Mycosphaerelloides madeirae,CBS 112895,1873265,PRJNA385672,33743376,273856,ASM278599v1
GCA_018221655.1,Myochromella boudieri,TB01,117066,PRJNA417766,53072152,18728,ASM1822165v1
GCA_010093895.1,Myriangium duriaei,CBS 260.36,147570,PRJNA196043,25685045,1451197,Myrdu1
GCA_002162495.1,Myriosclerotinia curreyana,LMK 759,87228,PRJNA277973,40749071,30590,ASM216249v1
GCA_002162615.1,Myriosclerotinia duriaeana,LMK 746,108355,PRJNA277973,44096448,30396,ASM216261v1
GCA_002162505.1,Myriosclerotinia scirpicola,LMK 735,38443,PRJNA277973,43974967,31626,ASM216250v1
GCA_902810775.1,Myriosclerotinia sulcatula,MySu01,2714548,PRJEB36718,330777,273989,MySu01_mitochondrial
GCA_019775845.1,Myrmaecium sp. VS I D KN 1,VS I D KN 1,2791105,PRJNA644637,25817594,310020,ASM1977584v1
GCF_010093595.1,Mytilinidion resinicola,CBS 304.34,574789,PRJNA334371,47275052,186816,Mytre1
GCA_001661315.1,Nadsonia fulvescens var. elongata,DSM 6958,58631,PRJNA207853,13746944,200547,Nadfu1
GCA_003123035.1,Nadsonia starkeyi-henricii,UCD142,43970,PRJNA449671,14645885,99167,ASM312303v1
GCA_021527695.1,Naematelia aurantialba,NX-20,371454,PRJNA772294,20998359,1814705,ASM2152769v1
GCA_002105065.1,Naematelia encephala,68-887.2,71784,PRJNA330699,19786307,209500,Treen1
GCA_012922715.1,Naganishia adeliensis,IF1SW-F1,92952,PRJNA623412;PRJNA641401,19403212,314651,ASM1292271v1
GCA_001599735.1,Naganishia albida,JCM 2334,100951,PRJDB3556;PRJDB3657,20697359,537998,JCM_2334_assembly_v001
GCA_013423385.1,Naganishia liquefaciens,N6,104408,PRJDB10172,19492980,618944,N_liquefaciens_N6_1.0
GCA_013461525.1,Naganishia randhawae,eABCC1,312146,PRJNA634687,20271596,191697,ASM1346152v1
GCA_012922685.1,Naganishia sp. IF7SW-B1,IF7SW-B1,2740751,PRJNA623412;PRJNA641401,19429219,276039,ASM1292268v1
GCA_015708705.1,Naganishia vishniacii,ANT03-052,89929,PRJNA196045,19679091,687034,Nagvi1
GCA_001046975.1,Nakaseomyces bacillisporus,CBS 7720,51660,PRJEB149,10839882,145552,ASM104697v1
GCA_001039675.1,Nakaseomyces delphensis,CBS 2170,51657,PRJEB150,10867681,129090,AGH_PRJEB150_V1
GCA_003049435.1,Nakataea oryzae,M69,165778,PRJNA438993,34856666,38721,ASM304943v1
GCA_024271865.1,Nakazawaea ambrosiae,VH60_CP,2518133,PRJNA841440,13693627,422624,ASM2427186v1
GCA_003706265.1,Nakazawaea holstii,NRRL Y-2155,36025,PRJNA429441,13538229,102405,ASM370626v1
GCA_022817945.1,Nakazawaea ishiwadae,GDMCC 60786,1538179,PRJNA705034,12088154,1211740,ASM2281794v1
GCA_001599355.1,Nakazawaea peltata,JCM 9829,1538182,PRJDB3556;PRJDB3624,11653826,648860,JCM_9829_assembly_v001
GCA_003243035.1,Nakazawaea wickerhamii,NRRL Y-2563,1538186,PRJNA386659,10857285,433524,ASM324303v1
GCF_000150975.2,Nannizzia gypsea,CBS 118893,63402,PRJNA20599,23249403,146432,MS_CBS118893
GCA_014964245.1,Nannizziopsis barbatae,USC001,1007502,PRJNA662660,31513234,6192128,Nbarb_1.0
GCF_000237345.1,Naumovozyma castellii CBS 4309,type strain:CBS 4309,27288,PRJEA70625,11219539,1245273,ASM23734v1
GCF_000227115.2,Naumovozyma dairenensis CBS 421,type strain:CBS 421,27289,PRJEA70961,13527580,109578,ASM22711v2
GCA_002682825.1,Nectria sp. B-13,B-13,2020480,PRJNA394176,62835183,251152,ASM268282v1
GCA_017654865.1,Nectria sp. FW16.1,FW16.1,2043490,PRJNA413482,47436558,4508801,FW16
GCA_023628695.1,Nectriaceae sp. PG4201,PG4201,2939535,PRJNA833221,45142258,284437,ASM2362869v1
GCA_022578505.1,Nemania abortiva,FL1152,561989,PRJNA571068,49607496,186786,Nemabo1
GCA_022578665.1,Nemania diffusa,NC0034,389665,PRJNA567232,51522393,130214,Nemdif1
GCA_022578855.1,Nemania serpens,AZ0576,109381,PRJNA571055,49475055,230778,NsAZ0576_1
GCA_022432375.1,Nemania sp. FL0031,FL0031,2663370,PRJNA583316,54661084,538957,NeFL0031_2
GCA_022578715.1,Nemania sp. FL0916,FL0916,2614608,PRJNA567092,45465408,244525,NeFL0916_1
GCA_022578495.1,Nemania sp. NC0429,NC0429,2614580,PRJNA571072,47847351,187860,Nemani1
GCA_024243705.1,Nematocida ausubeli,LUAm26,1913371,PRJNA579982,4424886,42361,naus_LUAm26
GCA_001642395.1,Nematocida displodere,JUm2807,1805483,PRJNA312555,3066400,238168,ASM164239v1
GCA_024244095.1,Nematocida homosporus,JUm1504,1912981,PRJNA579982,4282417,65447,nhom_JUm1504
GCF_021653875.1,Nematocida major,JUm2507,1912982,PRJNA579982,3787290,195657,ASM2165387v1
GCA_024244105.1,Nematocida minor,JUm1510,1912983,PRJNA579982,3742434,88937,nmin_JUm1510
GCF_000250985.1,Nematocida parisii,ERTm1,586133,PRJNA210750;PRJNA51843,4071346,126036,Nema_parisii_ERTm1_V3
GCA_000738915.1,Nematocida sp. 1,ERTm6,1155007,PRJNA210750;PRJNA82177,4276041,219275,Nema_sp_1_ERTm6_V2
GCA_024244115.1,Nematocida sp. AWRm77,AWRm77,2670344,PRJNA579982,3361732,86764,ncid_AWRm77
GCA_024244055.1,Nematocida sp. AWRm78,AWRm78,2670341,PRJNA579982,4331333,49023,niro_AWRm78
GCA_024243935.1,Nematocida sp. AWRm79,AWRm79,2670342,PRJNA579982,4349129,51477,niro__AWRm79
GCA_024244045.1,Nematocida sp. AWRm80,AWRm80,2670343,PRJNA579982,3171619,224661,nokw_AWRm80
GCA_001642415.1,Nematocida sp. ERTm5,ERTm5,1805481,PRJNA312551,4397606,85656,ASM164241v1
GCA_024244035.1,Nematocida sp. LUAm1,LUAm1,2670338,PRJNA579982,3080768,178288,nfer_LUAm1
GCA_024244025.1,Nematocida sp. LUAm2,LUAm2,2670339,PRJNA579982,3062802,183756,nfer_LUAm2
GCA_024243985.1,Nematocida sp. LUAm3,LUAm3,2670340,PRJNA579982,3092168,186582,nfer_LUAm3
GCA_019775935.1,Neoascochyta sp. HWLR27,HWLR27,2678610,PRJNA590583,27436464,61061,ASM1977593v1
GCA_003316195.1,Neoboletus brunneissimus,MG7,1603057,PRJNA454572,50539702,8384,ASM331619v1
GCA_003316145.1,Neoboletus magnificus,MG22,374759,PRJNA454572,40058851,10622,ASM331614v1
GCA_003988965.1,Neobulgaria alba,D2031,1461596,PRJNA487672,39586693,202041,ASM398896v1
GCA_002104975.1,Neocallimastix californiae,G1,1754190,PRJNA262392,193032486,443414,Neocallimastix sp. G1 v1.0
GCA_016946835.1,Neocallimastix sp. JGI-2020a,sp3,2767002,PRJNA658393,200969634,1031807,ASM1694683v1
GCA_016612005.1,Neocamarosporium betae,Pb1,1979465,PRJNA415218,45667487,410742,ASM1661200v1
GCA_022814695.1,Neocatenulostroma microsporum,FJI-L3-BK-P2,1431937,PRJNA800051,65272448,23659,ASM2281469v1
GCA_009830905.1,Neofusicoccum cordaticola,CBS 123638,643000,PRJNA497969,43555352,33042,ASM983090v1
GCA_009829855.1,Neofusicoccum kwambonambiense,CBS 123642,643001,PRJNA497969,44213875,34603,ASM982985v1
GCA_022609205.1,Neofusicoccum laricinum,MAFF 410183,121618,PRJNA704469,38802059,34178,ASM2260920v1
GCA_020912385.1,Neofusicoccum parvum,DUCC19944,310453,PRJNA780227,43998971,2541632,ASM2091238v1
GCA_021436925.1,Neofusicoccum ribis,M1-105,45134,PRJNA790013,43260301,155857,ASM2143692v1
GCA_009829365.1,Neofusicoccum umdonicola,CBS 123644,643002,PRJNA497969,42293999,36481,ASM982936v1
GCF_010093505.1,Neohortaea acidophila,CBS 113389,245834,PRJNA334188,20432448,870079,Horac1
GCA_001929475.1,Neolecta irregularis,DAH-3,48691,PRJNA167926,14157967,15654,NeoIirr1.0
GCA_001632425.1,Neolentinus lepideus,HHB14362 ss-1,38799,PRJNA196054,35640188,101319,Neole1
GCA_019137265.1,Neonectria coccinea,CBS 119158,57153,PRJNA593731,42742906,177932,ASM1913726v1
GCA_001305505.1,Neonectria ditissima,RS 324p,78410,PRJNA285413,44950817,371661,Nd324p1.0
GCA_019137275.1,Neonectria faginata,A.R. 4307,992199,PRJNA593731,42177172,231024,ASM1913727v1
GCA_013759035.1,Neonectria galligena,NRRL 20487,56674,PRJNA630438,41003302,31027,ASM1375903v1
GCA_003385265.1,Neonectria hederae,CBS 714.97,78402,PRJNA472761,43285801,179576,ASM338526v1
GCA_917563905.1,Neonectria neomacrospora,KNNDK1,78403,PRJEB41540,37119747,4617233,NneoKNNDK_001_PacBio_v1
GCA_003385315.1,Neonectria punicea,CBS 119724,979145,PRJNA472761,41474825,60126,ASM338531v1
GCA_003934905.1,Neonectria sp. DH2,DH2,1735992,PRJNA507358,45828622,1899891,ASM393490v1
GCA_003987895.1,Neonothopanus nambi,BIN 2379,71958,PRJNA476325,103544009,22255,ASM398789v1
GCA_014621435.1,Neopestalotiopsis clavispora,IHI 201606,289240,PRJNA609840,50463625,135634,ASM1462143v1
GCA_023078685.1,Neopestalotiopsis rosae,ML1664,1562205,PRJNA818853,53779277,6346464,ASM2307868v1
GCA_011058875.1,Neopestalotiopsis sp. 37M,37M,2572875,PRJNA532542,50504522,461184,ASM1105887v1
GCA_023628315.1,Neopestalotiopsis sp. M2102B,M2102B,2940323,PRJNA833221,50621621,346779,ASM2362831v1
GCA_023628335.1,Neopestalotiopsis sp. PM2101,PM2101,2940322,PRJNA833221,50054938,333161,ASM2362833v1
GCA_023628395.1,Neopestalotiopsis sp. PM2101E,PM2101E,2940321,PRJNA833221,49947980,374927,ASM2362839v1
GCA_022813445.1,Neophaeococcomyces aloes,FJII-L3-CM-P2,1414634,PRJNA800051,26285240,169189,ASM2281344v1
GCA_900092665.1,Neoscytalidium dimidiatum,,108428,PRJEB14660,42687746,38763,ERS1230299
GCA_014282315.1,Neospermospora avenae,VPRI 42798,2081332,PRJNA640726,44253770,23138,ASM1428231v1
GCA_000604205.2,Neurospora africana,FGSC 1740,5143,PRJEB1165,36078373,6405,NAFR1
GCA_009806085.1,Neurospora cerealis,FGSC 26649,29881,PRJNA487060,39288409,366098,ASM980608v1
GCF_000182925.2,Neurospora crassa,OR74A,5141,PRJNA13841,41037538,656009,NC12
GCA_009805215.1,Neurospora discreta FGSC 8579,FGSC 8579 matA,29879,PRJNA487060,37280971,337219,ASM980521v1
GCA_009805235.1,Neurospora pannonica,FGSC 7221,83678,PRJNA487060,41631359,33572,ASM980523v1
GCA_009802275.1,Neurospora sp. CHS-2018a,P3-C1-8,2304649,PRJNA487060,53491347,498921,ASM980227v1
GCA_009806015.1,Neurospora sp. CHS-2018b,FGSC 26585,2304650,PRJNA487060,50255833,906446,ASM980601v1
GCA_009806235.1,Neurospora sp. CHS-2018c,FGSC 26605,2304651,PRJNA487060,57662350,463017,ASM980623v1
GCA_009805935.1,Neurospora sp. FGSC 26623,FGSC 26623,2306333,PRJNA487060,37137345,44160,ASM980593v1
GCA_009805485.1,Neurospora sp. FGSC 26624,FGSC 26624,2306334,PRJNA487060,37709252,122136,ASM980548v1
GCA_009805435.1,Neurospora sp. FGSC 26625,FGSC 26625,2306335,PRJNA487060,37497215,67219,ASM980543v1
GCA_009805385.1,Neurospora sp. FGSC 26626,FGSC 26626,2306336,PRJNA487060,37160072,249568,ASM980538v1
GCA_009805365.1,Neurospora sp. FGSC 26627,FGSC 26627,2306337,PRJNA487060,38032367,136217,ASM980536v1
GCA_009805345.1,Neurospora sp. FGSC 26628,FGSC 26628,2306338,PRJNA487060,37405072,252133,ASM980534v1
GCA_009805155.1,Neurospora sp. FGSC 26629,FGSC 26629,2306340,PRJNA487060,38167846,276031,ASM980515v1
GCA_009805085.1,Neurospora sp. FGSC 26630,FGSC 26630,2306342,PRJNA487060,38089342,313662,ASM980508v1
GCA_009805105.1,Neurospora sp. FGSC 26631,FGSC 26631,2306343,PRJNA487060,38046721,110207,ASM980510v1
GCA_009804965.1,Neurospora sp. FGSC 26632,FGSC 26632,2306344,PRJNA487060,37066821,43830,ASM980496v1
GCA_009804945.1,Neurospora sp. FGSC 26633,FGSC 26633,2306345,PRJNA487060,38362411,154507,ASM980494v1
GCA_009804985.1,Neurospora sp. FGSC 26634,FGSC 26634,2306346,PRJNA487060,36980223,245293,ASM980498v1
GCA_009804975.1,Neurospora sp. FGSC 26635,FGSC 26635,2306347,PRJNA487060,38206290,76923,ASM980497v1
GCA_009804955.1,Neurospora sp. FGSC 26636,FGSC 26636,2306348,PRJNA487060,37799454,221052,ASM980495v1
GCA_009804845.1,Neurospora sp. FGSC 26637,FGSC 26637,2306349,PRJNA487060,37948933,82114,ASM980484v1
GCA_009804825.1,Neurospora sp. FGSC 26638,FGSC 26638,2306350,PRJNA487060,36458247,41110,ASM980482v1
GCA_009805295.1,Neurospora sp. FGSC 6877,FGSC 6877,946187,PRJNA487060,38125471,147864,ASM980529v1
GCA_009805225.1,Neurospora sp. LNF1-1,LNF1-1,2306339,PRJNA487060,38368192,249936,ASM980522v1
GCA_009805125.1,Neurospora sp. LNF1-2,LNF1-2,2306341,PRJNA487060,38318970,153504,ASM980512v1
GCA_000604185.2,Neurospora sublineolata,FGSC 5508,165293,PRJEB1166,35701420,3250,NSUB1
GCA_009805285.1,Neurospora terricola,FGSC 1889,88718,PRJNA487060,41988254,53689,ASM980528v1
GCF_000213175.1,Neurospora tetrasperma,FGSC 2508,40127,PRJNA65273,39146333,134915,v2.0
GCA_009806155.1,Neurospora tetraspora,FGSC 26668,94610,PRJNA487060,42389492,476910,ASM980615v1
