ACCESSION,SPECIES,STRAIN,NCBI_TAXID,BIOPROJECT,ASM_LENGTH,N50,ASM_NAME
GCA_023014365.1,Lepiota brunneoincarnata,LH00008,201213,PRJNA679796,55607740,1225926,ASM2301436v1
GCA_023014305.1,Lepiota subincarnata,JWLS061,56170,PRJNA679796,37765222,905126,ASM2301430v1
GCA_004296355.1,Lepiota venenata,LJE,2136145,PRJNA493910,49247364,1272972,ASM429635v1
GCA_964255245.1,Lepra amara,,1986327,PRJEB77567,31516815,12056,public_SRR14721995_metabat2_bin.4
GCA_042464665.1,Lepraria finkii,Grewe 0041,1340010,PRJNA1119491,39091360,392003,ASM4246466v1
GCA_964254625.1,Lepraria leprolomopsis,,1340008,PRJEB77567,29305370,13909,public_SRR14722272_metabat2_bin.6
GCA_033220425.1,Lepraria neglecta,Allen 5258,209136,PRJNA887108,42023604,5201525,Lene_EWU_01
GCA_964257485.1,Lepraria oxybapha,,1225178,PRJEB77567,17385180,4355,public_SRR14722018_metabat2_bin.2
GCA_964256825.1,Leprocaulon nicholsiae,,2596785,PRJEB77567,22070204,14873,public_SRR14722274_metabat2_bin.2
GCA_964255575.1,Leptogium austroamericanum,,586071,PRJEB77567,29584455,63367,public_SRR1531545_concoct_bin.10
GCA_964254935.1,Leptogium chloromelum,,2840224,PRJEB77567,22421455,8956,public_SRR14722145_metabat2_bin.10
GCA_964256315.1,Leptogium corticola,,586073,PRJEB77567,24423375,6947,public_SRR14722197_metabat2_bin.3
GCA_963580335.1,Leptographium flavum,,2268375,PRJEB40665;PRJEB43510;PRJEB43745;PRJEB63116;PRJEB67931;PRJNA533106,23957028,3559292,grLepFlav1.1
GCA_004028395.1,Leptographium galeiforme,CBS 115711,255215,PRJNA507035,26361883,67788,GGAL
GCA_001455505.1,Leptographium lundbergii,CBS 138716,96373,PRJNA284246,26537341,274600,ASM145550v1
GCA_050491845.1,Leptographium procerum,2021000005,100367,PRJNA1084195,37139003,3025228,ASM5049184v1
GCA_019925535.1,Leptographium radiaticola,VPRI43523,96404,PRJNA667796,27518014,883760,ASM1992553v1
GCA_029299265.1,Leptographium wageneri,C730,155671,PRJNA841745,26985838,284021,LepWag_1.0
GCA_029299245.1,Leptographium wingfieldii,CBS645.89,155675,PRJNA841745,27646212,149613,LepWin_1.0
GCA_026120165.1,Leptosphaerulina australis,CBS 317.83,318710,PRJNA827019,36434059,55573,ASM2612016v1
GCA_052323655.1,Leptosphaerulina nitida,CBS 450.84,2075124,PRJNA1226367,36218159,397057,ASM5232365v1
GCA_001660795.1,Leptoxyphium fumago,SC3815,5474,PRJNA311153,25022896,186141,Cfu_V1.2
GCF_014066305.1,Letharia columbiana,WasteWater2,112416,PRJNA633150,52265057,666803,Lecol_v1.0
GCF_014066315.1,Letharia lupina,WasteWater1,560253,PRJNA633119,49166941,2098233,Lelup_v1.1
GCA_964257005.1,Letharia vulpina,,129387,PRJEB77567,32307886,143409,public_SRR7232211_concoct_bin.3
GCA_052059055.1,Letrouitia subvulpina,LIQ89LESU,1145321,PRJNA991097,25229150,47094,KEW_Lesu
GCA_023646045.1,Letrouitia transgressa,LIQ93LETR,1145322,PRJNA783777,26337752,290218,KEW_Ltra1
GCA_027627405.1,Leucocoprinus birnbaumii,VT141,56174,PRJNA862647,45705486,32048,Leucocoprinus_birnbaumii_VT141_reassembly_enz
GCA_052360485.1,Leucocoprinus gongylophorus,Ac2012-1,79220,PRJNA879936,74308424,6119402,ASM5236048v1
GCA_013368445.1,Leucocoprinus leucothites,CBS 146.42,201217,PRJNA496460,47309141,2102411,LU_LEL_1.0
GCA_964255645.1,Leucodermia appalachiensis,,2483983,PRJEB77567,29976469,16535,public_SRR14722144_metabat2_bin.3
GCA_964257595.1,Leucodermia leucomelos,,2884725,PRJEB77567,28440486,11264,public_SRR14722047_metabat2_bin.3
GCA_021014945.1,Leucogyrophana mollusca,KUC20120723A-06,85980,PRJNA239087,35193237,93502,Leumo1
GCA_001600635.1,Leucosporidium creatinivorum,JCM 10699,106004,PRJDB3556;PRJDB3719,27969159,836129,JCM_10699_assembly_v001
GCA_003054985.1,Leucosporidium scottii,PYCC 4405,5278,PRJNA378219,26750114,244613,ASM305498v1
GCA_019775505.1,Leucosporidium yakuticum,VS III D KN 2,231218,PRJNA644637,26563415,147273,ASM1977550v1
GCA_021030975.1,Lichenothelia convexa,LMCC0061,1263500,PRJNA714976,36050808,61890,ASM2103097v1
GCA_965642285.1,Lichina confinis,,174425,PRJEB43743;PRJEB43745;PRJEB85675;PRJEB93766;PRJNA533106,33940523,3495150,glLicConf4.1
GCA_963422465.1,Lichina pygmaea,,157483,PRJEB40665;PRJEB43510;PRJEB43743;PRJEB43745;PRJEB63659;PRJEB65835;PRJNA533106,32421062,5303397,glLicPygm2.1
GCA_000697475.1,Lichtheimia corymbifera B2541,B2541,1357691,PRJNA211916,36620786,130684,LicCorB2541-1.0
GCA_025094155.1,Lichtheimia hyalospora FSU 10163,FSU 10163,1314789,PRJNA196074,33282407,129127,Lichy1
GCF_029851405.1,Lichtheimia ornata,CBS 291.66,688661,PRJNA909826,37534108,385967,ASM2985140v1
GCA_008728235.1,Lichtheimia ramosa,KPH11,688394,PRJNA487495,31885420,3350511,ASM872823v1
GCA_022814235.1,Lignoscripta atroalba,T1887,2918522,PRJNA795879,26506769,213966,ASM2281423v1
GCA_000743315.1,Lignosus rhinocerotis TM02,TM02,1379160,PRJNA212725,34312868,90338,LigRhi1.0
GCA_048564935.1,Lignosus tigris,CSTAN,1167601,PRJNA708337,45903243,85584,ASM4856493v1
GCA_002233555.1,Limonomyces culmigenus,CBS 661.85,228944,PRJNA282891,36136062,9365,ASM223355v1
GCF_038497785.1,Limtongia smithiae,NRRL Y-17922,1125753,PRJNA1069702,14146010,900084,Lipsmi1
GCA_030572215.1,Limtongozyma cylindracea,NRRL Y-17506,44322,PRJNA736342,9820713,87296,ASM3057221v1
GCA_027575855.1,Linderina macrospora,NRRL 5244,4868,PRJNA535837,15821707,2469,UCR_LimaNRRL5244_1.0
GCF_002104995.1,Linderina pennispora,ATCC 12442,61395,PRJNA243942,26202545,908848,Linpe1
GCF_010093535.1,Lindgomyces ingoldianus,ATCC 200398,673940,PRJNA333498,69030646,1217903,Linin1
GCA_010093515.1,Lineolata rhizophorae,ATCC 16933,578093,PRJNA334192,31143728,1108205,Linrh1
GCA_023091675.1,Linnemannia amoeboidea,CBS 889.72,743927,PRJNA817100,38084239,2511580,ASM2309167v1
GCA_036320915.1,Linnemannia elongata,NVP64,310910,PRJNA568270,51153770,2739884,MoeNVP64_1
GCA_016097895.1,Linnemannia exigua,NRRL 28262,604196,PRJNA340842,48115323,19879,UCR_MexiNRRL28262_1.0
GCA_977013585.1,Linnemannia fluviae,,1910964,PRJEB100630;PRJEB40665;PRJEB43510;PRJEB43745;PRJEB96163;PRJNA533106,52930120,3056199,ggMorFluv1.1
GCA_033807515.1,Linnemannia gamsii,AM1032,64522,PRJNA713282,57786961,385511,Morgam1
GCA_019671135.1,Linnemannia hyalina,SCG-10,64524,PRJNA730508,51558230,2317658,ASM1967113v1
GCA_029449235.1,Linnemannia schmuckeri,CGMCC 20261,64567,PRJNA855443,49237973,2707831,ASM2944923v1
GCA_015847235.1,Linnemannia zychae,NRRL 2592,979765,PRJNA499697,45702254,120966,UCR_MzychaeNRRL2592_1.0
GCA_030580435.1,Lipomyces anomalus,NRRL Y-7931,1337061,PRJNA736342,17560645,161059,ASM3058043v1
GCF_038497795.1,Lipomyces arxii,Phaff 12-163,56418,PRJNA1069696,11916093,554856,Liparx1
GCF_038497645.1,Lipomyces chichibuensis,CBS 12929,1546026,PRJNA1069697,16367653,292209,Lipchi1
GCF_038497915.1,Lipomyces doorenjongii,NRRL Y-27504,383834,PRJNA1069692,18877777,215762,Lipodoor1
GCF_038497905.1,Lipomyces japonicus,CBS 7319,56871,PRJNA1069698,13369807,245202,Lipjap1
GCA_030568215.1,Lipomyces kockii,NRRL Y-27505,383835,PRJNA736342,20885013,104087,ASM3056821v1
GCA_038497665.1,Lipomyces kononenkoae,NRRL Y-11553,34357,PRJNA1069693,16949407,329808,Lipkon1
GCA_003705915.2,Lipomyces lipofer,NRRL Y-11555,36043,PRJNA429441,18737386,98932,ASM370591v2
GCA_038497805.1,Lipomyces mesembrius,CBS 7600,56874,PRJNA1069699,16873542,428002,Lipmes1
GCF_038497815.1,Lipomyces oligophaga,CBS 7107,45792,PRJNA1069700,13579278,1558445,Lipoli1
GCA_030568275.1,Lipomyces orientalis,NRRL Y-27927,1233043,PRJNA736342,20504495,159670,ASM3056827v1
GCA_030568255.1,Lipomyces spencermartinsiae,NRRL Y-7042,56873,PRJNA736342,20821016,186546,ASM3056825v1
GCA_018804115.1,Lipomyces starkeyi,AS 2.1560,29829,PRJNA719292,21432058,1787776,ASM1880411v1
GCF_029532465.1,Lipomyces tetrasporus,NRRL Y-64009,54092,PRJNA928472,20779202,1740353,Liptet1
GCA_030556285.1,Lipomyces yamadae,NRRL Y-27507,383837,PRJNA736342,16902165,158527,ASM3055628v1
GCA_030572775.1,Lipomyces yamanashiensis,CBS 14748,1930691,PRJNA736342,15202345,353503,ASM3057277v1
GCA_030407185.1,Lipomyces yarrowii,CBS 7557,1125752,PRJNA736342,15452257,8829,ASM3040718v1
GCA_046718275.1,Lithohypha catenulata,CGMCC 3.14885,2815426,PRJNA1051547,27985347,4257975,ASM4671827v1
GCF_036872675.1,Lithohypha guttulata,CCFEE 5908,1690604,PRJNA666634,24440621,3781136,ASM3687267v1
GCA_009982855.1,Lizonia empirigonia,CBS 542.76,1496277,PRJNA245629,51521545,901519,Lizem1
GCA_022814215.1,Lobaria immixta,Werth ST12-03b,669869,PRJNA795879,55886429,79751,ASM2281421v1
GCA_964257085.1,Lobaria pulmonaria,,86794,PRJEB77567,46620885,25646,public_ERR4179390_metabat2_bin.28
GCF_002105155.1,Lobosporangium transversale,NRRL 3116,64571,PRJNA330701,42768949,672590,Lobtra1
GCA_027604685.1,Lobulomyces angularis,JEL0522,109889,PRJNA619739,24944094,46169,ASM2760468v1
GCF_963989305.1,Lodderomyces beijingensis,CBS 14171,1775926,PRJEB72723,15114296,2114155,lodBeiA1
GCF_030384665.1,Lodderomyces elongisporus,NRRL YB-4239,36914,PRJNA935742,16086460,2328861,ASM3038466v1
GCA_010094045.1,Lojkania enalia,CBS 304.66,147567,PRJNA239483,61207694,254839,Veren1
GCA_029532625.1,Lomentospora prolificans,90853,41688,PRJNA929059,36709960,4894913,ASM2953262v1
GCA_010405375.1,Lophiostoma macrostomum CBS 122681,CBS 122681,1314788,PRJNA196073,42575690,160488,Lopma1
GCA_010015825.1,Lophiotrema nucula,CBS 627.86,690887,PRJNA333967,48642237,983663,Lopnu1
GCA_010093605.1,Lophium mytilinum,CBS 269.34,390894,PRJNA234407,43412209,2039319,Lopmy1
GCA_964256565.1,Loxospora cismonica,,404707,PRJEB77567,23711382,179572,private_X13_concoct_bin.5
GCA_022814175.1,Loxospora ochrophaea,Spribille 41460,400354,PRJNA795879,24741702,379793,ASM2281417v1
GCA_015680635.1,Lunasporangiospora selenospora,KOD1015,979761,PRJNA340476,40535554,8341,UCR_MselenKOD1015_1.0
GCA_014905825.1,Lyophyllum atratum,CBS 144462,117065,PRJNA556458,64896558,1212218,Lyoat1
GCA_025854295.1,Lyophyllum decastes,LRG-d1-1,64660,PRJNA890007,47719223,3924849,ASM2585429v1
GCA_018851285.1,Lyophyllum semitale,D66,71895,PRJNA417766,57326831,16708,ASM1885128v1
GCA_026008595.1,Lyophyllum shimeji,AT787,47721,PRJDB13731,31834823,1610882,LshimejAT787
GCA_045529145.1,Macroconia leptosphaeriae,CBS 100001,1053136,PRJNA1161834,27256455,17952,TL_ML_CBS100001
GCA_045529245.1,Macroconia phlogioides,CBS 125496,2821657,PRJNA1161835,34345942,32605,TL_MP_CBS125496
GCA_011319805.1,Macrocybe gigantea,wHADPI064398-61,1491104,PRJNA524025,41233351,374455,ASM1131980v1
GCA_001179725.1,Macrocystidia cucumis,,182055,PRJEB8570,46746859,15511,Macrocystidia_cucumis-8
GCA_027475525.1,Macrolepiota albuminosa,NeiJiang_2021,79931,PRJNA848423,100255416,1739813,NeiJiang_Talb_v1.0_genomic
GCA_003315915.1,Macrolepiota dolichaula,MG24,190371,PRJNA454572,54782605,15864,ASM331591v1
GCA_015584085.1,Macrolepiota fuliginosa MF-IS2,MF-IS2,1400762,PRJNA218801,46382382,54161,Macfu1
GCA_045529165.1,Macronectria asiatica,CBS 136795,3349426,PRJNA1161836,43598175,30194,TL_MA_CBS136795
GCA_045529265.1,Macronectria jungneri,CBS 124602,2717536,PRJNA1161837,43841958,29505,TL_MJ_CBS124602
GCA_047667015.1,Macrophomina euphorbiicola,ARM498,2203076,PRJNA953043,47422372,154172,ASM4766701v1
GCA_020875535.1,Macrophomina phaseolina,mp053,35725,PRJNA687837,50545739,4831667,ASM2087553v1
GCA_047666865.1,Macrophomina pseudophaseolina,ARM210,1435034,PRJNA953043,47743884,154825,ASM4766686v1
GCA_024180945.1,Macrophomina tecta,BRIP 70781,2811287,PRJNA808193,54116591,3346260,ASM2418094v1
GCF_010093625.1,Macroventuria anomochaeta,CBS 525.71,301207,PRJNA234398,33336106,658664,Macan1
GCF_045866475.1,Madurella fahalii,IFM 68171,1157608,PRJDB18757,40045822,5635063,ASM4586647v1
GCA_022530565.1,Madurella mycetomatis,Mmyc_Sud5,100816,PRJNA779095;PRJNA784548,35695337,9411943,Mmyc_Sud5_pacbio_assembly
GCA_003049425.1,Magnaporthiopsis incrustans,M35,36781,PRJNA438993,39305727,164440,ASM304942v1
GCA_000193285.1,Magnaporthiopsis poae ATCC 64411,ATCC 64411,644358,PRJNA37933,39503331,3426601,Mag_poae_ATCC_64411_V1
GCA_003049465.1,Magnaporthiopsis rhizophila,M23,165777,PRJNA438993,39918019,251881,ASM304946v1
GCA_900497725.1,Magnusiomyces capitatus NRRL Y-17686,,1294685,PRJEB27745,19563047,4538514,magCapA
GCA_051013725.1,Magnusiomyces clavatus,7417019402,2496157,PRJNA1220052,17585355,3774997,UNIVR_Mcla_1.0
GCA_900654225.1,Magnusiomyces fungicola,,1734004,PRJEB30635,20189518,5104597,sapFunA
GCA_900497715.1,Magnusiomyces ingens NRRL Y-17630,,1294639,PRJEB27746,18103970,2273860,magIngA
GCA_030570155.1,Magnusiomyces magnusii,NRRL Y-17563,43963,PRJNA736342,41295859,6614,ASM3057015v1
GCF_902498895.1,Magnusiomyces paraingens,CBS 517.90,2606893,PRJEB33997,21189208,4992828,sapIngB
GCA_030578655.1,Magnusiomyces starmeri,NRRL Y-17816,48394,PRJNA736342,17208556,6142,ASM3057865v1
GCA_900642975.1,Magnusiomyces suaveolens,,44074,PRJEB28673,24414705,2832392,sapSuaA
GCA_030578715.1,Magnusiomyces tetraspermus,NRRL Y-7288,1232584,PRJNA736342,25770425,154971,ASM3057871v1
GCA_029542905.1,Malassezia arunalokei,CBS 13387,1514897,PRJNA752394,7331251,1224706,ASM2954290v1
GCA_029542985.1,Malassezia brasiliensis,CBS 14135,1821822,PRJNA832768,8000312,1798441,ASM2954298v1
GCA_029542885.1,Malassezia caprae,CBS 10434,1381934,PRJNA834018,7728824,1349452,ASM2954288v1
GCA_029542805.1,Malassezia cuniculi,CBS 11721,948313,PRJNA832318,7453460,1493642,ASM2954280v1
GCA_001600775.1,Malassezia dermatis,JCM 11348,169489,PRJDB3556;PRJDB3732,7551239,1325307,JCM_11348_assembly_v001
GCA_029542865.1,Malassezia equina,CBS 12830,1381935,PRJNA885787,7775479,1363896,ASM2954286v1
GCA_009938135.1,Malassezia furfur,CBS14141,55194,PRJNA590853,8268083,1862503,ASM993813v1
GCF_000181695.2,Malassezia globosa CBS 7966,CBS 7966,425265,PRJNA18719,8954998,654612,ASM18169v2
GCF_029542785.1,Malassezia japonica,CBS 9431,223818,PRJNA832271,8433779,1024655,ASM2954278v1
GCA_029542845.1,Malassezia nana,CBS 9557,180528,PRJNA832426,7702145,1328904,ASM2954284v1
GCA_029542945.1,Malassezia obtusa,CBS 7876,76774,PRJNA831671,8169464,1643954,ASM2954294v1
GCF_001278385.1,Malassezia pachydermatis,CBS 1879,77020,PRJNA288787,8150648,1303022,MalaPachy
GCA_029542765.1,Malassezia psittaci,CBS 14136,1821823,PRJNA832769,8186253,1454392,ASM2954276v1
GCF_003290485.1,Malassezia restricta,KCTC 27527,76775,PRJNA477735,7330907,1222814,ASM329048v1
GCA_010577765.1,Malassezia slooffiae,CBS 7956,76776,PRJNA509412,8932160,1188172,ASM1057776v1
GCF_000349305.1,Malassezia sympodialis ATCC 42132,ATCC 42132,1230383,PRJEB417,7669689,513493,ASM34930v2
GCF_029542925.1,Malassezia vespertilionis,CBS 15041,2020962,PRJNA833070,7595203,844328,ASM2954292v1
GCA_029542965.1,Malassezia yamatoensis,CBS 9725,253288,PRJNA831451,8264016,1449273,ASM2954296v1
GCA_041956615.1,Malbranchea cinnamomea,CBS 343.55,5041,PRJNA1064969,24330608,134895,Malci1
GCA_039700045.1,Malbranchea zuffiana,CBS 219.58,33186,PRJNA934263,26378944,1540514,ASM3970004v1
GCA_043258105.1,Mallocybe terrigena,MR00339,239109,PRJNA1048439,30968064,5109,ASM4325810v1
GCA_040437605.1,Marasmius crinis-equi,GH-76,585013,PRJNA1076173,72818457,25069,USDA_MceGH76_1.0
GCA_014904975.1,Marasmius fiardii PR-910,PR-910,1328756,PRJNA200608,59447912,324224,Marfi1
GCF_018924745.1,Marasmius oreades,03SP1,181124,PRJNA525964,44306131,4073462,UU_Maror_2
GCA_029532415.1,Marasmius tenuissimus,GH-37,585030,PRJNA927040,71059515,2478824,USDA_Mten_1.0
GCA_040802305.1,Marcelleina donadinii,RM2391-2016,3120040,PRJNA994929,41854071,120699,ASM4080230v1
GCA_007644065.1,Margaritispora aquatica,NNIBRFG339,359797,PRJNA553645,42517347,1856036,ASM764406v1
GCA_930272665.1,Mariannaea elegans,NBRC102301,509241,PRJEB50709,52632238,288335,Mariannaea_elegans_NBRC102301_genome
GCA_048569445.1,Marquandomyces marquandii,BS48,64636,PRJNA1215054,42805715,7303840,ASM4856944v1
GCA_046580505.1,Marssonina zanthoxyli,PL-2024a,3114035,PRJNA1060495,80494953,4492967,ASM4658050v1
GCA_025201845.1,Martensiomyces pterosporus,CBS 209.56,61414,PRJNA251778,19815802,117925,Marpt1
GCA_030564585.1,Martiniozyma abietophila,NRRL Y-11514,324742,PRJNA736342,12779880,19472,ASM3056458v1
GCA_037044635.1,Martiniozyma asiatica (nom. inval.),MA-8,148097,PRJDB9099,10948828,2446873,ASM3704463v1
GCA_965645245.1,Massalongia carnosa,,161978,PRJEB40665;PRJEB43510;PRJEB43743;PRJEB43745;PRJEB85653;PRJEB94308;PRJNA533106,52090196,2434308,glMasCarn1.1
GCA_010093635.1,Massarina eburnea CBS 473.64,CBS 473.64,1395130,PRJNA217519,38236937,1569281,Maseb1
GCA_011032825.1,Massariosphaeria phaeospora,CBS 611.86,100035,PRJNA333966,42105601,1343746,Masph1
GCA_022478985.1,Massospora cicadina,MCPNR19,348617,PRJNA795459,1488883982,139493,UCR_MCPNR19_1.0
GCA_040803075.1,Maublancomyces accumbens,ACD0615,3049824,PRJNA994929,48779977,68481,ASM4080307v1
GCA_040803865.1,Maublancomyces americanigigas,MICH352016,2944586,PRJNA994929,41625216,153716,ASM4080386v1
GCA_040802895.1,Maublancomyces geogenius,ACD0625,3063980,PRJNA994929,42356302,358664,ASM4080289v1
GCA_040803005.1,Maublancomyces gigas,ACD0604,1032678,PRJNA994929,42262916,238588,ASM4080300v1
GCA_040804015.1,Maublancomyces korfii,MICH352062,1385991,PRJNA994929,45145517,281084,ASM4080401v1
GCA_040803345.1,Maublancomyces larryi,FLAS-F-61941,3063981,PRJNA994929,44371265,84047,ASM4080334v1
GCA_040804115.1,Maublancomyces montanus,MICH352043,44622,PRJNA994929,42304657,134500,ASM4080411v1
GCF_903064755.1,Maudiozyma barnettii,CLIB 1767,61262,PRJEB35206,12616033,1404614,KABA2
GCA_031590215.1,Maudiozyma bulderi,CBS 8638,112263,PRJNA929900,14466915,1250941,ASM3159021v1
GCA_965637245.1,Maudiozyma exigua,VUB-H001 C1,34358,PRJEB89506,25659497,1239413,MEVUBH001C1_assembly
GCA_037102785.1,Maudiozyma humilis,KH-74,51915,PRJDB9099,14688528,1300183,ASM3710278v1
GCA_030579215.1,Maudiozyma pseudohumilis,CBS 11404,640839,PRJNA736342,13807335,59499,ASM3057921v1
GCA_900180425.1,Maudiozyma saulgeensis,,1789683,PRJEB20516,12935755,1371409,ASM90018042v1
GCA_030571355.1,Maudiozyma serrabonitensis,UFMG-CM-Y273,1392788,PRJNA736342,13240085,127329,ASM3057135v1
GCA_003708545.1,Maudiozyma turicensis,NRRL Y-48834,432100,PRJNA429441,14232129,150948,ASM370854v1
GCA_003313965.1,Megacollybia marginata,MG68,527531,PRJNA454572,99329841,15445,ASM331396v1
GCA_900068915.1,Megacollybia platyphylla,,182000,PRJEB8570,89984844,133,Megacollybia_platyphylla-8
GCF_003144205.1,Meira miltonrushii,MCA 3882,1280837,PRJNA247836,17383515,4542697,Meimi1
GCA_001600355.1,Meira nashicola,JCM 18503,286112,PRJDB3556;PRJDB3711,18015688,3834998,JCM_18503_assembly_v001
GCA_002157025.1,Melampsora abietis-canadensis,MEA09CAP01,526922,PRJNA365810,74050440,9777,ASM215702v1
GCA_002157015.1,Melampsora aecidioides,Ma07VIC01,526923,PRJNA366963,62222430,2803,ASM215701v1
GCA_002157005.1,Melampsora allii-populina,Mlp06GRE05,242475,PRJNA366888,44530309,2626,ASM215700v1
GCA_022264835.1,Melampsora americana,R15-033-03,2182807,PRJNA460338,112349310,1070030,Melame1
GCF_000204055.1,Melampsora larici-populina 98AG31,98AG31,747676,PRJNA46711,101129028,1146214,v1.0
GCA_002157035.1,Melampsora medusae f. sp. deltoidis,Mmd05TRE539,258770,PRJNA366080,82241443,5985,ASM215703v1
GCA_002157085.1,Melampsora occidentalis,Mo05Ca05,82102,PRJNA365972,97689000,7267,ASM215708v1
GCA_964255045.1,Melanelia culbersonii,,1709396,PRJEB77567,32856029,26335,public_SRR14722124_metabat2_bin.8
GCA_049996395.2,Melanina gundecimermaniae,BF1,2806501,PRJNA1083337,30869563,1887636,ASM4999639v2
GCA_014904935.1,Melanogaster broomeanus,MBLB.BST,2655010,PRJNA234408,49614189,196329,Melbro1
GCA_964256215.1,Melanohalea halei,,1231202,PRJEB77567,33504405,13713,public_SRR14722173_concoct_merged.0
GCA_010093585.1,Melanomma pulvis-pyrius CBS 109.77,CBS 109.77,1314802,PRJNA196087,42094923,64290,Melpu1
GCA_900208305.1,Melanopsichium pennsylvanicum,Mp4,63383,PRJEB22306,21119910,892127,version_1
GCA_051356775.1,Meredithblackwellia eburnea MCA 4105,MCA 4105,1408158,PRJNA223132,30684950,1330233,Mereb1
GCA_023677585.1,Meredithiella fracta,CBS 142645,2320247,PRJNA727071,27045695,3970047,FABI_Cmer_v1
GCA_046563315.1,Meredithiella norrisii,CBS 139737,1739110,PRJNA1042811,27304604,680893,ASM4656331v1
GCA_027627245.1,Meripilus lineatus,VT162,2056292,PRJNA855382,46923322,51059,Physisporinus_sp_VT162_reassembly_enz
GCA_036872655.1,Meristemomyces frigidus,CCFEE 5501,1508187,PRJNA666634,28920438,401421,ASM3687265v1
GCA_037044235.1,Meruliopsis variegata,LH_A126,1344059,PRJNA1025352,14604045,1124360,ASM3704423v1
GCA_030574095.1,Metahyphopichia silvanorum,NRRL Y-7782,52252,PRJNA736342,11457544,464581,ASM3057409v1
GCA_051529395.1,Metapochonia bulbillosa,MUC34289,73578,PRJNA1074702,41940730,126618,YNP46
GCF_019434415.1,Metarhizium acridum,ARSEF 324,92637,PRJNA714114;PRJNA750079,44714781,2337527,Coph_MacrARSEF324_H1_v1.0
GCF_000804445.1,Metarhizium album ARSEF 1941,ARSEF 1941,1081103,PRJNA72731,30449065,1086596,MAM_1.0_for_version_1_of_the_Metarhizium_album_genome
GCA_013305495.1,Metarhizium anisopliae,JEF-290,5530,PRJNA530366,42848098,6254943,ASM1330549v1
GCF_013426205.1,Metarhizium brunneum,4556,500148,PRJNA608152,37771916,4766907,ASM1342620v1
GCA_051529335.1,Metarhizium flavoviride,DSM 11337,92630,PRJNA1074702,37767090,77812,YNP51
GCA_000814955.1,Metarhizium guizhouense ARSEF 977,ARSEF 977,1276136,PRJNA184755,43465197,554408,MGU_1.0
GCA_020102295.1,Metarhizium humberi,ESALQ1638,2596975,PRJNA639668,38586956,1409135,ASM2010229v1
GCA_000814975.1,Metarhizium hybridum,ARSEF 549,3151832,PRJNA184754,38504274,2048875,MAN_1.0
GCA_047495765.1,Metarhizium koreanum,PCO1,1649237,PRJNA1215695,25472358,548275,ASM4749576v1
GCA_049901535.1,Metarhizium pingshaense,WP08,1278899,PRJNA1243714,41009669,5240154,ASM4990153v1
GCA_031753515.1,Metarhizium rileyi,MrS1GZL-1,1649241,PRJNA994256,34733124,4521694,JAAS_Mr_1.1
GCF_000187425.2,Metarhizium robertsii ARSEF 23,ARSEF 23,655844,PRJNA38717,41656800,4491770,MAA_2.0
GCA_003600395.1,Metchnikovella incurvata,LNA5,2248764,PRJNA477760,5835091,12545,ASM360039v1
GCA_002370615.1,Metschnikowia aberdeeniae,SUB 05-213.1,353897,PRJNA312754,10681262,895266,ASM237061v1
GCA_963678735.1,Metschnikowia agaves,,56417,PRJEB57332,11164506,2130741,2480_Metschnikowia_agaves
GCA_021272955.1,Metschnikowia ahupensis,MTCC 13085,3158233,PRJNA787747,10936483,71385,ASM2127295v1
