ASM_ACCESSION,NCBI_TAXID,SPECIES_IN,STRAIN,PHYLUM,SUBPHYLUM,CLASS,SUBCLASS,ORDER,FAMILY,GENUS,SPECIES
GCA_009297635.1_ASM929763v1,5507,Fusarium oxysporum,RBG6301,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009297625.1_ASM929762v1,5507,Fusarium oxysporum,RBG6309,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009297485.1_ASM929748v1,5507,Fusarium oxysporum,RBG6313,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009297855.1_ASM929785v1,5507,Fusarium oxysporum,RBG6324,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009297605.1_ASM929760v1,5507,Fusarium oxysporum,RBG6358,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009297575.1_ASM929757v1,5507,Fusarium oxysporum,RBG6396,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009297555.1_ASM929755v1,5507,Fusarium oxysporum,RBG6397,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009297495.1_ASM929749v1,5507,Fusarium oxysporum,RBG6398,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009297465.1_ASM929746v1,5507,Fusarium oxysporum,RBG6400,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009298145.1_ASM929814v1,5507,Fusarium oxysporum,RBG6406,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009297425.1_ASM929742v1,5507,Fusarium oxysporum,RBG6416,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009297885.1_ASM929788v1,5507,Fusarium oxysporum,RBG6417,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009297835.1_ASM929783v1,5507,Fusarium oxysporum,RBG6418,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009297825.1_ASM929782v1,5507,Fusarium oxysporum,RBG6419,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009297785.1_ASM929778v1,5507,Fusarium oxysporum,RBG6420,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009297755.1_ASM929775v1,5507,Fusarium oxysporum,RBG6421,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009297735.1_ASM929773v1,5507,Fusarium oxysporum,RBG6422,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009297995.1_ASM929799v1,5507,Fusarium oxysporum,RBG6423,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009297725.1_ASM929772v1,5507,Fusarium oxysporum,RBG6425,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009297985.1_ASM929798v1,5507,Fusarium oxysporum,RBG6429,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009297695.1_ASM929769v1,5507,Fusarium oxysporum,RBG6431,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009297935.1_ASM929793v1,5507,Fusarium oxysporum,RBG6433,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009298125.1_ASM929812v1,5507,Fusarium oxysporum,RBG6442,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009297925.1_ASM929792v1,5507,Fusarium oxysporum,RBG6444,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009297715.1_ASM929771v1,5507,Fusarium oxysporum,RBG6448,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009297945.1_ASM929794v1,5507,Fusarium oxysporum,RBG6450,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009298235.1_ASM929823v1,5507,Fusarium oxysporum,RBG6454,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009297915.1_ASM929791v1,5507,Fusarium oxysporum,RBG6462,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009298035.1_ASM929803v1,5507,Fusarium oxysporum,RBG6464,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009298045.1_ASM929804v1,5507,Fusarium oxysporum,RBG6466,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009298065.1_ASM929806v1,5507,Fusarium oxysporum,RBG6475,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009298085.1_ASM929808v1,5507,Fusarium oxysporum,RBG6477,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009298195.1_ASM929819v1,5507,Fusarium oxysporum,RBG6480,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009298175.1_ASM929817v1,5507,Fusarium oxysporum,RBG6494,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009298075.1_ASM929807v1,5507,Fusarium oxysporum,RBG6499,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009298245.1_ASM929824v1,5507,Fusarium oxysporum,RBG6503,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009298475.1_ASM929847v1,5507,Fusarium oxysporum,RBG6505,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009298205.1_ASM929820v1,5507,Fusarium oxysporum,RBG7064,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009298435.1_ASM929843v1,5507,Fusarium oxysporum,RBG7070,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_019054655.1_ASM1905465v1,5507,Fusarium oxysporum,S17-14,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_019055395.1_ASM1905539v1,5507,Fusarium oxysporum,S17-8,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_019054755.1_ASM1905475v1,5507,Fusarium oxysporum,S18-25,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_019054625.1_ASM1905462v1,5507,Fusarium oxysporum,S18-30,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_019054795.1_ASM1905479v1,5507,Fusarium oxysporum,S18-40,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_057128245.1_ASM5712824v1,5507,Fusarium oxysporum,S2_26,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_041682655.1_ASM4168265v1,5507,Fusarium oxysporum,SN1W,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_020976715.1_ASM2097671v1,5507,Fusarium oxysporum,TO1,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_030578155.1_ASM3057815v1,5507,Fusarium oxysporum,TPB,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_032173435.1_ASM3217343v1,5507,Fusarium oxysporum,TXL,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_002233935.2_ASM223393v2,5507,Fusarium oxysporum,Tu58,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_000733055.3_FusOxp_1.0,5507,Fusarium oxysporum,UASWS AC1,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_900096695.1_version_1,5507,Fusarium oxysporum,V64-1,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_003025205.1_ASM302520v1,5507,Fusarium oxysporum,VEG-01C1,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_003025235.1_ASM302523v1,5507,Fusarium oxysporum,VEG-01C2,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009298395.1_ASM929839v1,5507,Fusarium oxysporum,VPRI10351,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009298405.1_ASM929840v1,5507,Fusarium oxysporum,VPRI10358,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009298335.1_ASM929833v1,5507,Fusarium oxysporum,VPRI10403,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009298295.1_ASM929829v1,5507,Fusarium oxysporum,VPRI10405,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009298315.1_ASM929831v1,5507,Fusarium oxysporum,VPRI10408,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009298285.1_ASM929828v1,5507,Fusarium oxysporum,VPRI10605,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009298275.1_ASM929827v1,5507,Fusarium oxysporum,VPRI11235,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009298555.1_ASM929855v1,5507,Fusarium oxysporum,VPRI11409,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009298875.1_ASM929887v1,5507,Fusarium oxysporum,VPRI11681,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009298305.1_ASM929830v1,5507,Fusarium oxysporum,VPRI11762,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009298545.1_ASM929854v1,5507,Fusarium oxysporum,VPRI12300,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009298515.1_ASM929851v1,5507,Fusarium oxysporum,VPRI13039,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009298505.1_ASM929850v1,5507,Fusarium oxysporum,VPRI16234,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009298855.1_ASM929885v1,5507,Fusarium oxysporum,VPRI16235,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009298495.1_ASM929849v1,5507,Fusarium oxysporum,VPRI16963,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009298465.1_ASM929846v1,5507,Fusarium oxysporum,VPRI17577,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009298455.1_ASM929845v1,5507,Fusarium oxysporum,VPRI17796,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009298825.1_ASM929882v1,5507,Fusarium oxysporum,VPRI19293,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009298845.1_ASM929884v1,5507,Fusarium oxysporum,VPRI31638,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009298805.1_ASM929880v1,5507,Fusarium oxysporum,VPRI32264,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009298755.1_ASM929875v1,5507,Fusarium oxysporum,VPRI32287,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009298745.1_ASM929874v1,5507,Fusarium oxysporum,VPRI32288,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009299335.1_ASM929933v1,5507,Fusarium oxysporum,VPRI32289,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009298715.1_ASM929871v1,5507,Fusarium oxysporum,VPRI32441,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009298685.1_ASM929868v1,5507,Fusarium oxysporum,VPRI32442,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009298705.1_ASM929870v1,5507,Fusarium oxysporum,VPRI41207,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009298635.1_ASM929863v1,5507,Fusarium oxysporum,VPRI41208,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009298615.1_ASM929861v1,5507,Fusarium oxysporum,VPRI41778,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009298645.1_ASM929864v1,5507,Fusarium oxysporum,VPRI41836,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009299135.1_ASM929913v1,5507,Fusarium oxysporum,VPRI41884,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009298675.1_ASM929867v1,5507,Fusarium oxysporum,VPRI41920,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009298655.1_ASM929865v1,5507,Fusarium oxysporum,VPRI42109,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009299125.1_ASM929912v1,5507,Fusarium oxysporum,VPRI42117,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009299115.1_ASM929911v1,5507,Fusarium oxysporum,VPRI42118,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009299095.1_ASM929909v1,5507,Fusarium oxysporum,VPRI42119,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009299075.1_ASM929907v1,5507,Fusarium oxysporum,VPRI42176,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009299045.1_ASM929904v1,5507,Fusarium oxysporum,VPRI42180,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009299025.1_ASM929902v1,5507,Fusarium oxysporum,VPRI42181,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009299005.1_ASM929900v1,5507,Fusarium oxysporum,VPRI42190,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009298985.1_ASM929898v1,5507,Fusarium oxysporum,VPRI42198,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009298955.1_ASM929895v1,5507,Fusarium oxysporum,VPRI42252,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009298945.1_ASM929894v1,5507,Fusarium oxysporum,VPRI42253,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009299235.1_ASM929923v1,5507,Fusarium oxysporum,VPRI42327,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009298925.1_ASM929892v1,5507,Fusarium oxysporum,VPRI42339,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009299215.1_ASM929921v1,5507,Fusarium oxysporum,VPRI42420,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009298935.1_ASM929893v1,5507,Fusarium oxysporum,VPRI42760,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009298915.1_ASM929891v1,5507,Fusarium oxysporum,VPRI42882,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009299195.1_ASM929919v1,5507,Fusarium oxysporum,VPRI42888,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009299175.1_ASM929917v1,5507,Fusarium oxysporum,VPRI42889,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009299155.1_ASM929915v1,5507,Fusarium oxysporum,VPRI43193,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009299255.1_ASM929925v1,5507,Fusarium oxysporum,VPRI43194,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_009299295.1_ASM929929v1,5507,Fusarium oxysporum,VPRI43195,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_025216045.1_ASM2521604v1,5507,Fusarium oxysporum,VPRI43892,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_025215845.1_ASM2521584v1,5507,Fusarium oxysporum,VPRI43893,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_025216105.1_ASM2521610v1,5507,Fusarium oxysporum,VPRI43894,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_025215895.1_ASM2521589v1,5507,Fusarium oxysporum,VPRI43895,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_025215965.1_ASM2521596v1,5507,Fusarium oxysporum,VPRI43896,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_025215825.1_ASM2521582v1,5507,Fusarium oxysporum,VPRI43897,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_025215925.1_ASM2521592v1,5507,Fusarium oxysporum,VPRI43898,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_025215885.1_ASM2521588v1,5507,Fusarium oxysporum,VPRI43899,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_025216065.1_ASM2521606v1,5507,Fusarium oxysporum,VPRI43900,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_025215985.1_ASM2521598v1,5507,Fusarium oxysporum,VPRI43901,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_025216205.1_ASM2521620v1,5507,Fusarium oxysporum,VPRI43902,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_025216165.1_ASM2521616v1,5507,Fusarium oxysporum,VPRI43903,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_025216025.1_ASM2521602v1,5507,Fusarium oxysporum,VPRI43904,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_025216005.1_ASM2521600v1,5507,Fusarium oxysporum,VPRI43906,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_025216085.1_ASM2521608v1,5507,Fusarium oxysporum,VPRI43907,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_025215475.1_ASM2521547v1,5507,Fusarium oxysporum,VPRI43909,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_025215945.1_ASM2521594v1,5507,Fusarium oxysporum,VPRI44284,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_025201995.1_ASM2520199v1,5507,Fusarium oxysporum,VPRI44285,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_025215865.1_ASM2521586v1,5507,Fusarium oxysporum,VPRI44286,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_025215805.1_ASM2521580v1,5507,Fusarium oxysporum,VPRI44287,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_025201495.1_ASM2520149v1,5507,Fusarium oxysporum,VPRI44288,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_025201465.1_ASM2520146v1,5507,Fusarium oxysporum,VPRI44289,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_025201435.1_ASM2520143v1,5507,Fusarium oxysporum,VPRI44290,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_025176795.1_ASM2517679v1,5507,Fusarium oxysporum,VPRI44291,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_025201475.1_ASM2520147v1,5507,Fusarium oxysporum,VPRI44311,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_025215195.1_ASM2521519v1,5507,Fusarium oxysporum,VPRI44312,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_025177805.1_ASM2517780v1,5507,Fusarium oxysporum,VPRI44313,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_025215215.1_ASM2521521v1,5507,Fusarium oxysporum,VPRI44314,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_051529745.1_ASM5152974v1,5507,Fusarium oxysporum,VPRI44628,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_051529645.1_ASM5152964v1,5507,Fusarium oxysporum,VPRI44630,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_051529785.1_ASM5152978v1,5507,Fusarium oxysporum,VPRI44634,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_051529765.1_ASM5152976v1,5507,Fusarium oxysporum,VPRI44635,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_041380545.1_ASM4138054v1,5507,Fusarium oxysporum,cuttings,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_020976335.1_ASM2097633v1,5507,Fusarium oxysporum,nonpath2,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_020976685.1_ASM2097668v1,5507,Fusarium oxysporum,nonpath5,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCF_013085055.1_ASM1308505v1,660027,Fusarium oxysporum Fo47,Fo47,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_031834405.1_ASM3183440v1,660034,Fusarium oxysporum II5,II5,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCF_000271745.1_FO_FOSC_3_a_V1,660029,Fusarium oxysporum NRRL 32931,NRRL 32931,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_026229875.1_ASM2622987v1,72712,Fusarium oxysporum f. sp. albedinis,13116,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_023509805.1_Fusoxalb1,72712,Fusarium oxysporum f. sp. albedinis,9,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_012922595.1_FOaGM19-11,72712,Fusarium oxysporum f. sp. albedinis,Foa 133,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_032206225.1_FOAM13_A1,72712,Fusarium oxysporum f. sp. albedinis,Foa 44,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_014843455.1_UCD_FoaR2-207A_v1,224912,Fusarium oxysporum f. sp. apii,207.A,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_014843555.1_UCD_FoaR4-274AC_v1,224912,Fusarium oxysporum f. sp. apii,274.AC,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_014843565.1_UCD_FoaR3-NRRL38295_v1,224912,Fusarium oxysporum f. sp. apii,NRRL38295,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_025267675.1_ASM2526767v1,121232,Fusarium oxysporum f. sp. basilici,VPRI44210,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_025203115.1_ASM2520311v1,121232,Fusarium oxysporum f. sp. basilici,VPRI44259,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_025203125.1_ASM2520312v1,121232,Fusarium oxysporum f. sp. basilici,VPRI44260,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
GCA_025203065.1_ASM2520306v1,121232,Fusarium oxysporum f. sp. basilici,VPRI44261,Ascomycota,,Sordariomycetes,,Hypocreales,Nectriaceae,Fusarium,Fusarium oxysporum
